date,soc_start_kwh,soc_end_kwh,initial_contract_kwh,final_contract_kwh,settlement_cost,emergency_kwh,emergency_cost,charge_kwh,discharge_kwh,curtailment_kwh,grid_spill_kwh,total_cost,mean_lp_objective,block_0_charge_kwh,block_0_discharge_kwh,block_1_charge_kwh,block_1_discharge_kwh,block_2_charge_kwh,block_2_discharge_kwh,block_3_charge_kwh,block_3_discharge_kwh,block_4_charge_kwh,block_4_discharge_kwh,block_5_charge_kwh,block_5_discharge_kwh
2025-02-11,10800.0,10800.0,94314.41407146933,94314.41407146933,70102.52156997961,0.0,0.0,16711.68128251812,13536.461838839674,8274.56529127758,7667.402186513318,70102.52156997961,68887.56924297933,0.0,0.0,0.0,447.8921269873192,3855.5992824559808,5067.223602041627,2953.18556819704,0.0,0.0,7407.321347194938,9902.896431865094,614.0247626157868
2025-02-12,10800.0,10800.0,94052.1202089368,94052.1202089368,68245.31601786298,0.0,0.0,15754.48710329099,12761.134553665695,10722.705077969971,5022.965798008204,68245.31601786298,68444.79947410597,0.0,0.0,1.949770951608419,210.0141666842983,4966.66739922139,4531.448240762302,885.0401229709555,0.0,0.0,7294.416179552432,9900.82981014704,725.2559666666666
2025-02-13,10800.0,10800.0,93403.02240138991,93403.02240138991,68301.27309996207,0.0,0.0,15516.864790837015,12568.66048057798,10410.939104787576,8888.352003009975,68301.27309996207,67302.91302087258,30.123108499502713,24.39971788459559,2.4630578570132555,723.2258101947835,5245.035340135758,3665.3953304573115,170.55239293573928,0.0,0.0,7452.190888707959,10068.690891409002,703.4487333333333
2025-02-14,10800.0,10800.0,45383.94216962101,45383.94216962101,20676.775117884612,0.0,0.0,16923.874201596394,13708.338103293077,8645.658777964212,3727.0751600201475,20676.775117884612,20806.052198636884,46.911927999512535,37.99866167960613,0.0,6000.795124820908,6893.825368047526,213.09401666666668,777.6427078630553,0.0,0.0,4926.1739333333335,9205.4941976863,2530.2763667925656
2025-02-15,10800.0,10800.0,45987.40302622375,45987.40302622375,21451.350430534734,0.0,0.0,17191.214005905917,13924.883344783793,10216.763882838606,3039.0115322630195,21451.350430534734,20342.976180122037,40.75586511782805,33.01225074544146,0.0,6055.985624934183,7672.83050403397,159.00708333333336,0.0,0.0,0.0,5005.6151,9477.62763675412,2671.2632857708372
2025-02-16,10800.0,10800.0,92326.86716947384,92326.86716947384,68382.44419374377,0.0,0.0,16924.59709311565,13708.923645423674,8156.816409581823,5602.023928866719,68382.44419374377,64818.63273704672,5.366352577736204,4.346745587966552,75.10553116087682,718.2764072762565,4353.747109750957,4945.229031322212,2563.1293820492383,0.0,0.0,7427.987031354339,9927.24871757684,613.084429882903
2025-02-17,10800.0,10063.222729564917,80783.65089088061,80783.65089088061,56064.402969245486,124.5990870428941,804.2689836128629,19515.290084797747,15826.315220075134,5778.386478481837,253.91900138572603,56868.67195285835,54202.60503044276,166.42083042871775,259.06476949127466,190.1034746739626,2921.555878075597,5532.416850082091,3862.3517337417984,2806.086476060499,0.0,163.3357993773119,8120.0761502926,9861.655923307737,663.2666884738682
2025-02-18,10063.222729564917,10100.184522914384,80516.24965141295,80516.24965141295,55031.60793340443,0.0,0.0,19879.48042310992,16083.448891330088,4196.415650532381,456.82226910072416,55031.60793340443,54641.89338122046,922.8956921493561,130.79324407344257,245.4766253693253,2934.2703081900427,5061.364681127655,4281.821204083092,3827.0739243321145,136.03254787439414,32.715661882369545,7811.005110766158,9807.651816799182,789.526476342953
2025-02-19,10100.184522914384,9772.13396971035,80388.91380029882,80388.91380029882,55380.20240998015,0.0,0.0,21046.80298156024,17335.791071715787,3515.8014847679397,260.40900568642746,55380.20240998015,54868.08477923411,858.0229359863214,402.28635471057294,288.4332580772134,3009.9400490732223,5196.960723370384,5120.273186332824,5113.448839111285,141.26978890078976,67.60895629522021,7884.227560927593,9513.235872137566,777.7941317707924
2025-02-20,9772.13396971035,9366.083892616743,77387.45280914818,77387.45280914818,52694.149767164316,156.41394338419158,996.9140378726047,20531.76789115336,16958.375858827152,2281.2523688338047,868.3745680390202,53691.06380503692,51212.76758491735,1254.7607605237133,102.57098230833356,65.44404875398027,3509.2909001417192,4320.222886520084,4687.648813730046,5747.955172647629,0.0,6.893685026924345,8019.175681430647,9089.823186580632,639.6894812164059
2025-02-21,9366.083892616743,9584.46047951592,35265.48084410138,35265.48084410138,15063.009179492403,0.0,0.0,21375.19295396604,17117.36736450324,5394.7776231954995,68.87274810974395,15063.009179492403,14762.411608473656,1585.0229675005346,151.47770006365124,0.0,8235.334930177156,7218.217866666667,125.67031666666679,3299.237491206137,89.79311212882664,196.68896897774158,5271.955515872955,9076.025659614963,3243.1357895939823
2025-02-22,9584.46047951592,9522.65969935432,35293.44622187801,35293.44622187801,15547.301893365146,0.0,0.0,20560.500004967387,16904.80295618434,3192.7290014650516,375.8560716299023,15547.301893365146,14972.738971233812,937.8699857221052,252.1893983871032,0.0,7863.6785466714355,6503.709066666666,144.09510000000006,4106.505655628775,125.82494552364375,167.21350592683245,5320.457130863193,9086.16135894315,3198.557834738959
2025-02-23,9522.65969935432,9158.428749931185,80402.54468820913,80402.54468820913,55296.63320639336,71.07779740140161,294.27268324931833,20291.95297533979,16569.11251449074,3385.4440158433645,1892.5400755847827,55590.90588964268,53881.49779878755,1609.8862730764477,177.73849876650866,305.7562202612436,3046.4787507850388,3698.8345078122547,4646.274420606355,5255.277983700742,32.55250650508947,313.3086982047445,7879.4249006809105,8867.929724364225,786.6434371468388
2025-02-24,9158.428749931185,9250.81463386963,77337.51620579607,77337.51620579607,52182.33084534312,144.15396866626133,745.417174804275,19896.118957995095,16062.183504287184,4961.106502136754,441.2915686176679,52927.74802014739,51260.8314886813,1916.1281527060305,74.64967862995059,125.5381966734488,3629.278894254092,5233.725208652218,3639.0998999999993,3650.4870465384906,60.443827378008336,2.4989803905692725,7867.885332441872,9004.1295753254,790.8258715832643
2025-02-25,9250.81463386963,9129.232885442314,77493.36799318856,77493.36799318856,51274.15625449487,0.0,0.0,19564.06296705339,15926.840133042066,7768.864528311889,295.83526419868156,51274.15625449487,50901.69606373957,1872.1694257741383,211.33092195144275,160.72094604864287,3967.1285446091138,5812.485950059283,3066.2635666666665,2820.043261753188,0.0,7.38462557299095,7841.802300487568,8854.87055555408,840.314799327276
2025-02-26,9129.232885442314,9305.346833261858,77183.11158986826,77183.11158986826,52250.40835143309,43.56119032267534,290.6719089526934,19273.38508972138,15491.20512011154,4251.275486191167,382.3560577232559,52541.08026038579,50749.250313386285,2013.9864641109764,127.63863282797547,102.49363589896234,3201.349253484683,5081.754478755312,3363.257683333334,2983.83597421056,120.97792864147891,128.89050225205074,8015.671537537418,9009.665701746357,662.3100842866492
2025-02-27,9305.346833261858,9175.8614906451,76062.80357951469,76062.80357951469,49665.869757340806,225.6492887817033,1406.3912943881048,21183.48039762159,17236.89017995377,4871.459156070277,689.0654945582926,51072.261051728914,50383.93029803861,1765.0291701051665,103.77619240083163,98.30474601362558,3646.103466051626,5989.585515960022,4618.7245,4198.380036780942,257.08665066258254,185.92617340788922,8003.364657526585,8899.013088101115,607.8347133121487
2025-02-28,9175.8614906451,9145.848361496855,34326.48078039377,34326.48078039377,13972.744326501155,83.30929688090396,318.83104825333146,20052.931768970433,16313.273233900476,7143.772412168097,183.43569670328588,14291.575374754486,14312.775187877924,1168.3533697303756,512.5890612426589,26.43122757093073,7068.9369504624965,8612.842900000001,45.653383333333295,1413.2417044985689,39.414399999999944,29.62786286742471,5408.101471402991,8855.99851269943,3238.577967458993
2025-03-01,9145.848361496855,8996.212263526595,34475.82824831093,34475.82824831093,14478.179467334347,143.61744623055722,596.318320751576,18263.694284724934,15149.672839585319,7267.422670984268,452.32734508427234,15074.497788085922,14398.35672255759,1258.8686540652784,361.3559961052315,218.6707954836395,6113.189460104203,6449.632250000001,27.87639999999999,1938.4558694168409,87.06321080565067,5.20293797045116,5494.602017370202,8666.206963942914,3065.585755200034
2025-03-02,8996.212263526595,8549.894928140322,75148.53755308363,75148.53755308363,50510.75407741945,2592.7856007976225,16115.361992842534,18581.191854927547,15187.656338753068,888.6023593697707,1090.3454116703338,66626.11607026198,48940.764733947624,2049.392867865635,36.59926014509915,8.122262264482236,2475.121682434231,3964.2032658896187,4012.6648886077437,4037.287522515003,2241.424172179942,0.0,6398.575827820059,8195.278941842324,23.270507565991082
2025-03-03,8549.894928140322,8568.921271756864,73855.69059031225,73855.69059031225,49191.37682060488,2748.108613052568,16433.011339092413,20030.240471499885,16404.642270522814,64.78106585368474,899.2035532007362,65624.3881596973,48500.511712474436,2612.910875213652,91.36324424935094,0.0,4164.285415153413,3683.0126765034884,4475.714584846588,5704.168773975447,906.4244969611811,56.68926168385849,6743.110779890681,8217.003572842932,23.743749421596863
2025-03-04,8568.921271756864,8204.881781757702,72556.33796622207,72556.33796622207,48058.73679984872,1006.6167560467258,6310.636703299916,19341.798333695726,15797.220993429997,0.6392833333333334,817.5865320030622,54369.373503148636,47050.56407274635,2526.833362604195,38.76416829057791,23.136261697810987,3492.2726954978098,3529.056735965717,4370.5409666666665,5141.795233828707,336.00818471617754,94.23007114901861,7559.634978258763,7783.201979730781,0.0
2025-03-05,8204.881781757702,8331.477421834225,74241.38132001644,74241.38132001644,48607.56912086299,0.0,0.0,19851.719494412155,15980.101825736365,3283.236437976162,957.6543300311629,48607.56912086299,48593.37565159082,2883.4646869358903,0.0,0.0,3727.3952658989256,5108.815285665774,3157.9047833333325,3923.1805413497286,430.6165706502974,34.221566670869294,7748.017760859641,7919.500514199023,916.1674449941672
2025-03-06,8331.477421834225,7974.236872695916,71585.0062874786,71585.0062874786,47319.64316217742,617.8498560787541,3899.242876593824,17343.367952173765,14355.499424153833,3115.758702682111,296.8495961886408,51218.88603877124,46428.027764806364,2740.470746414149,144.502049641815,157.086888970132,2411.6320564857997,4355.356954226417,3131.0269666666672,2521.0762193577575,484.8822230078081,4.143327405025502,8082.820220732938,7547.770715391163,100.63590761881218
2025-03-07,7974.236872695916,7913.7356342016465,33113.68832745471,33113.68832745471,13555.789604519185,12.246224605427813,36.02672370885483,17417.684433725655,14230.259437338249,8922.061255264543,103.40323374151853,13591.81632822804,13541.216940228642,1377.197455898706,38.968764229743044,279.5844166128514,5463.8183666666655,8276.519294735455,0.0,0.0,162.57720000000012,88.83153007304372,5347.211812656505,7478.8652319310595,3217.6832937853346
2025-03-08,7913.7356342016465,8329.544217384211,32260.08980039457,32260.08980039457,13565.927629924674,0.0,0.0,18792.89495887246,15115.652244609222,9312.279228821602,78.11075730973403,13565.927629924674,13247.294480521889,885.2972261920696,780.5032402771392,0.0,5902.027694602688,9730.278433333335,0.0,841.4229381268699,0.0,50.55366927172549,5245.708823753868,7615.756337364293,3187.4124859755207
2025-03-09,8329.544217384211,8203.947929745867,73970.05762618217,73970.05762618217,49407.00824379557,38.130525206822206,69.93062514511807,19297.878326834394,15662.537771494246,6713.022004643528,293.60269140532864,49476.93886894069,49001.71869314432,2796.3160049660964,579.8773268826938,9.619767568353609,3216.2219154653867,4625.682033333334,3177.3516666666674,3922.53171680993,0.0,0.0,7838.858594742469,7842.765431173805,850.2282677370333
2025-03-10,8203.947929745867,7955.953958444532,73677.48812328288,73677.48812328288,50092.06937299699,80.2804924049816,519.8964688146608,19735.19724900702,15958.445962558117,1781.1905495286346,154.07974637698402,50611.96584181165,48751.966280565844,2604.3461886354953,183.2127669661778,9.463028292417448,3139.4143751820857,4240.466363375292,3932.3368181325004,4986.972349955413,0.0,15.853493621677924,8038.873362606424,7569.134858078853,664.6086396709286
2025-03-11,7955.953958444532,8499.90670290726,73556.23083377467,73556.23083377467,48686.59206295866,0.0,0.0,18371.985407147407,14607.229898399213,5629.79933336751,254.27264165897537,48686.59206295866,48230.91837313527,3313.5745834393774,212.0524510319932,9.217272325669569,3159.935688499264,4896.7392500000005,2513.6938833333325,2258.433870852263,41.828170795511824,21.014744454197952,7878.940662153048,8139.0293757379595,800.7790425860671
2025-03-12,8499.90670290726,8353.09791067003,70394.66681909672,70394.66681909672,46022.64307707803,22.588407798317576,142.10740913201624,20611.75329179441,16812.03637365218,4060.581916051338,72.16745936811857,46164.75048621005,45414.41248112851,2575.077382870801,514.670122111368,28.893664403651883,5074.203332264557,5387.510966666667,2414.235483333334,4444.558609630143,0.0,77.77552516223655,7984.370968187932,8078.6634323019025,824.556467754993
2025-03-13,8353.09791067003,7919.997995742294,68337.94024765457,68337.94024765457,44415.71192286152,2701.0859614947394,16794.504252414532,19011.26961691398,15585.970561486281,0.0,278.46335372159183,61210.21617527605,43119.35037717783,2895.7142636820445,161.05477549474688,69.16556256984047,5181.048489717076,3301.5551809083427,3497.237513655229,4785.763069872835,125.61463333333336,189.99489612821458,6579.009015663272,7518.523863939119,42.00613362262273
2025-03-14,7919.997995742294,7972.147192199564,30064.165735948125,30064.165735948125,12440.82331641108,254.85748022003872,795.2388157086847,18915.3506061324,15520.20044265429,10728.543466666668,134.1791526900497,13236.062132119765,12334.17983558314,980.9555580246308,316.93323180888507,17.57249999999999,6525.638966359126,10649.094166666664,0.0,0.0,86.98675000000003,46.45462282256665,5427.935306512976,7524.607991332847,3162.7061879733
2025-03-15,7972.147192199564,7753.052147224711,31378.26439685356,31378.26439685356,13354.983656720971,184.00211545177072,691.3833810206405,18258.076995934556,15141.512803899785,7286.111699728338,80.76425387555378,14046.367037741611,12613.401464916631,657.4142881764776,1006.8692344222864,62.545838195070075,5494.233838246607,7808.677833333335,0.0,2639.4738917633667,0.0,0.0,5464.592846790079,7281.674893497696,3175.8168844408133
2025-03-16,7753.052147224711,7410.142502444233,67949.84984679501,67949.84984679501,43585.693161748,8.370196473475744,40.43223406512458,19756.293933590703,16287.214529482462,1134.9121596864918,16.116879473756452,43626.12539581313,41982.97319429287,3519.0363044703786,135.58482114632,132.4959612006104,5027.247792021684,5091.168450000001,2268.2894166666674,4004.6986173308433,282.22832203096686,44.04493612530473,7891.251156813421,6935.217273070434,682.6130208034009
2025-03-17,7410.142502444233,7669.707711673415,71171.49102390192,71171.49102390192,44622.93159348999,0.0,0.0,18000.491697293943,14312.513211633017,9267.564393047676,372.75939519332735,44622.93159348999,45471.52845567501,3755.3349823344106,123.25567915206386,169.61784749608364,3887.609292608383,5754.296833333334,1631.6284,1053.299867157943,0.0,133.63957593900966,7786.003436478688,7091.986078849447,884.0164033938852
2025-03-18,7669.707711673415,7423.889464368893,69908.20068778232,69908.20068778232,44053.63517443627,454.6531926959432,2276.3539043301575,21602.150122752522,17376.27100868685,4618.804334127689,371.3960822848798,46329.989078766426,43590.23013442836,3489.425183837072,146.6802977461873,266.779195359642,5871.9359659385045,5711.564315723875,2846.646223970724,5077.385731796252,99.04953849130197,11.018811314111694,7678.162710835498,6622.881806552717,733.796271704629
2025-03-19,7423.889464368893,8100.050920788051,69895.06882081684,69895.06882081684,43944.288267503325,0.0,0.0,21760.296585494543,17041.42027005443,5372.632249730802,360.1129723125754,43944.288267503325,43419.67737366843,3866.96576213503,134.61277795949377,106.49985508795619,5431.883711696246,5874.818920923274,3034.7983166666663,4822.5318750039905,243.5670062613035,2.367527876071904,7488.516312426511,7116.897022963387,708.0421450442045
2025-03-20,8100.050920788051,7996.316684945046,69622.93664848569,69622.93664848569,44354.05931061144,96.694459578332,612.7356099527343,19613.693991877448,15956.327599098362,3565.008340396814,444.90142488811034,44966.79492056417,44055.56881736186,2800.6665527583245,236.62824440177792,157.5408646857635,4201.467792075734,5035.024268222869,2777.3772166666668,3914.703406228021,139.06661170518896,86.76089082765077,7897.841546954174,7589.213630659664,703.9461872948216
2025-03-21,7996.316684945046,8254.436295745185,30178.299308911028,30178.299308911028,12023.462870418913,88.89285644313325,245.99139860893573,19122.106268194628,15495.743927133184,14582.778762219754,12.772462072971166,12269.454269027849,12368.86856632536,990.7653756022,1801.395247363054,242.97701957758989,5156.977707683114,10472.045183333335,0.0,0.0,0.0,1.8811475690017687,5270.7534165410925,7709.67889966271,3266.6175555459276
2025-03-22,8254.436295745185,8607.711671184175,30791.5243720104,30791.5243720104,12794.867505631999,0.0,0.0,18583.527384751338,14875.521132887785,10977.429041798532,54.83946168165198,12794.867505631999,12814.518350409575,927.7085614902613,1355.9297550877277,86.0237749466541,5125.361597240029,9816.266041534804,0.0,0.0,33.57000000000005,94.42556714605024,5210.486463893364,7832.945154614186,3150.173316666667
2025-03-23,8607.711671184175,8603.600545074349,68089.5496972406,68089.5496972406,43412.68179233059,110.34233130899504,528.8608885220367,21332.133499362793,17101.840160641048,5110.625530973933,73.13747552057266,43941.54268085263,42752.754874275306,2304.8316416474554,271.4287953536807,0.0,5821.995436422175,4847.312784966582,2440.4299020243384,5819.353881700086,0.0,9.985717337131064,7781.611231598105,8127.330970820601,786.3747952427444
2025-03-24,8603.600545074349,8672.401927388055,63898.7033504624,63898.7033504624,40353.73855656023,172.43971306827723,880.2494222251138,21426.898482426594,17255.446580047363,1855.4472755018987,62.977018982880054,41233.98797878534,39473.96210429515,822.4496788804003,286.2423237844647,1538.0585480927516,6024.752960365647,5915.095016666668,2264.256870265056,4983.2158105857725,187.63177007447314,0.0,7735.307655433937,8120.647395317241,757.25500012378
2025-03-25,8672.401927388055,8536.966191648033,65240.92983216874,65240.92983216874,40969.652240085896,0.0,0.0,20990.31578748051,17141.334344154624,290.3286241375638,177.3355647052869,40969.652240085896,40297.10555133148,2567.5403572019,229.77919171389806,91.48905137693731,5296.7712907429795,3991.4148790292766,2944.2986333333342,6175.208501492465,316.615039485083,120.58761430974926,7552.044376264656,8065.416611390415,801.8258126146652
2025-03-26,8536.966191648033,8861.654766978796,64514.73679334714,64514.73679334714,40051.856983811624,0.0,0.0,20212.424431579955,16077.359375409633,4508.347429730609,269.55642411287226,40051.856983811624,39789.722058200176,2597.8388400584595,72.91599166957542,69.59548671764377,5490.188929096625,6783.156350000001,2230.9748333333337,2836.7061798303353,121.9002722349112,8.85758208864825,7435.435124308587,7913.202466499137,725.9442247666025
2025-03-27,8861.654766978796,8504.993656675431,65624.55225218582,65624.55225218582,41085.26156292511,0.0,0.0,20304.758202223966,16592.398090545026,2969.1933503106548,396.53939019621464,41085.26156292511,40826.18463361031,792.8317616861099,373.2902930814714,1014.7695442818904,5281.286105366751,5187.527400000001,2361.6196000000004,5055.126489300288,0.0,0.0,7766.844604194574,8037.896769265055,809.3574879022314
2025-03-28,8504.993656675431,8889.918073592049,29797.83684377644,29797.83684377644,12125.558413322071,0.0,0.0,19591.525651809,15720.217279161274,14923.060967039246,136.80722075613812,12125.558413322071,11791.739189720232,1065.0019836920453,2211.5373334870396,60.92567169864708,5175.77997253953,10544.224215002738,0.0,0.0,0.0,0.0,5141.955577666595,8165.217579466109,3190.9443954681083
2025-03-29,8889.918073592049,8849.63424429458,29967.66070920695,29967.66070920695,12202.298404934452,0.0,0.0,19408.140245388,15887.018604131974,18453.818860671407,119.55539061283662,12202.298404934452,11879.981750941351,697.3444955019963,2320.1080056049555,164.60080000000005,4814.097933728376,10068.029609560333,0.0,0.0,0.0,117.34316802815886,5465.954516279027,8521.525331556735,3286.858148519614
2025-03-30,8849.63424429458,8557.72009144781,62673.89674929525,62673.89674929525,38145.94043109783,0.0,0.0,21192.961459909828,17101.338484668144,3086.644035020818,151.6362390327532,38145.94043109783,38072.20540723964,2246.140559342436,492.31730725991576,0.0,5657.767197512233,5796.92355,2082.798849999999,4555.52511623637,216.64473781180834,21.893064284854013,7904.29276592904,8167.932212736401,747.5176261551468
2025-03-31,8557.72009144781,8727.502476905875,62383.921407646296,62383.921407646296,38725.54758531418,78.78400205276996,441.40767994297295,18982.964942091403,15363.984806597931,1678.7107922323687,220.61708197322707,39166.95526525716,38030.698088698606,927.9741690539857,191.78483422503064,1313.061957843116,4971.271090397109,5991.137780728157,1297.1399833333332,2404.3569963225245,153.46418689677762,124.76681017691102,8004.48385065559,8395.231858110108,745.8408610900959
2025-04-01,8727.502476905875,8915.930927048015,65722.21605176853,65722.21605176853,42004.39234805423,0.0,0.0,19728.17624031133,15807.392431532715,1406.2959361579328,181.1865734986368,42004.39234805423,40385.267359106736,755.806041562245,540.6328459411387,1203.7412714107372,5019.559722697112,4576.491176832039,1632.0572833333335,4646.057340758311,0.0,1.7494807734692586,7737.2955301210095,8540.81893145412,877.8470494401225
2025-04-02,8915.930927048015,8771.234944180447,61587.73968867664,61587.73968867664,38011.77727115386,2504.3161264995615,15418.126640788065,18809.138107781906,15294.483172902948,0.0,168.70421363056897,53429.90391194192,36930.44619343337,2170.2062957013486,145.22854794228704,19.77321107820785,5524.003439025099,3808.9106876202973,3048.98924786727,3785.6907628612494,77.34643078668148,514.3524716403637,6490.9062461320655,8422.37124803944,8.009261149544614
2025-04-03,8771.234944180447,8651.58381323324,64208.099635577004,64208.099635577004,40221.870004735574,0.0,0.0,20863.676222908198,16940.66620496471,4281.014479910194,326.45537105665636,40221.870004735574,39213.658089691366,1870.0917940648965,293.93742674312375,86.82629908211925,5699.237932248183,6283.513916666668,2262.297733333334,4237.293005394568,25.595619756438623,0.0,7894.523918056131,8303.732005917956,765.0735748274959
2025-04-04,8651.58381323324,8869.011336548625,29115.297803253172,29115.297803253172,11454.558570276722,0.0,0.0,19392.51196290093,15681.398801909305,18960.279525662383,9.085049932483571,11454.558570276722,11363.935338862866,1064.618882299535,2757.778924046578,208.7309333333332,4408.703848565407,9961.288876591901,0.0,0.0,0.0,0.0,5269.302472501513,8366.699052087746,3245.6135567958017
2025-04-05,8869.011336548625,8744.361014815819,29214.77551401938,29214.77551401938,12108.517552375093,8.422409200532229,23.07740120945831,19722.31929217721,16151.49932528197,13231.699545803434,195.70089385456754,12131.594953584552,11528.08766018915,846.6400035554208,2915.937993897294,295.3697999999998,4671.95061187636,10371.296866666666,0.0,0.0,0.0,0.0,5280.688734389486,8288.315596101915,3282.9219851188277
2025-04-06,8744.361014815819,8648.562574130945,61489.05817596059,61489.05817596059,38122.5348069923,51.317591351069154,224.24902676446794,20988.29562369872,16949.378592846988,2992.610412404095,105.42259072249894,38346.78383375677,36658.916508590286,2307.722371371343,359.2111627343364,8.479552276736399,6173.534412437884,6199.696616666667,1729.0060333333336,3972.70708654082,3.943862581694475,0.0,7857.643112144405,8330.110417873568,826.0400096153353
2025-04-07,8648.562574130945,9120.69787196958,63695.967945935314,63695.967945935314,39300.363614221016,0.0,0.0,18497.818559902396,14574.401385708356,6424.577586072255,67.05248566902225,39300.363614221016,38596.01361298992,911.9290036206013,176.93879088173526,1746.5973326444037,4638.835274877434,7376.072530864195,1375.9573333333333,272.865996031465,221.02145678548754,0.0,7361.402564358506,8210.218042719738,800.2459654718614
2025-04-08,9120.69787196958,9275.678907103471,64249.98373832711,64249.98373832711,39505.90255030456,0.0,0.0,20861.325787251753,16668.28268568198,5543.741167201605,183.22901955573442,39505.90255030456,40097.69603075871,1868.2272977206976,52.120862450190316,0.0,5977.730104405129,5867.836883333334,2133.4674333333332,4207.997936743531,0.0,90.5231701756702,7687.675497686908,8715.742634622422,817.2887878064208
2025-04-09,9275.678907103471,9279.637855335937,64334.71193961186,64334.71193961186,40096.19566503223,0.0,0.0,19425.204498932486,15708.645907818443,1330.3611680173774,179.20039714709515,40096.19566503223,39151.24787548691,1063.0565457405874,140.2091925124637,400.4797427775054,4699.317610838329,5029.78411782181,1897.9170833333342,3681.927976770498,591.5120174398685,366.72903786604616,7560.089502254011,8855.811420045356,819.6005014404367
