日期,时段,电价,实际负载电量,实际光伏电量,预测负载电量,预测光伏电量,安全裕度电量,计划购电量,实际充电量,实际放电量,紧急购电量,弃光量,时段末储电量
2025-04-30,21:50,0.7764,651.00375,0.0,686.6429938682022,0.0,12.7664996699588,1366.0761602048276,715.0724102048276,0.0,0.0,0.0,2016.7511992230766
2025-04-30,22:00,0.4209,523.42,0.0,552.0400698156988,0.0,11.82836347163887,1397.201766620671,833.3333333333333,0.0,0.0,40.44843328733771,2766.7511992230766
2025-04-30,22:10,0.3859,544.5524499999999,0.0,537.0770551597095,0.0,12.143337692628847,1382.5537261856716,833.3333333333333,0.0,0.0,4.667942852338456,3516.7511992230766
2025-04-30,22:20,0.4368,570.8019999999999,0.0,552.9778553650603,0.0,12.633916262101744,1398.9451049604954,828.1431049604955,0.0,0.0,0.0,4262.079993687523
2025-04-30,22:30,0.4198,536.9466666666666,0.0,544.9909526358894,0.0,14.329860557715467,1392.6541465269381,833.3333333333333,0.0,0.0,22.37414652693826,5012.079993687523
2025-04-30,22:40,0.4186,523.9746333333333,0.0,549.8217512022046,0.0,16.965337903140757,1400.1204224386786,833.3333333333333,0.0,0.0,42.81245577201207,5762.079993687523
2025-04-30,22:50,0.4241,538.8197166666666,0.0,555.2480213191152,0.0,18.300036762480204,1406.8813914149287,833.3333333333333,0.0,0.0,34.728341414928764,6512.079993687523
2025-04-30,23:00,0.4237,553.4166666666666,0.0,554.4131480242805,0.0,17.436038133685997,1405.1825194913,833.3333333333333,0.0,0.0,18.432519491300013,7262.079993687523
2025-04-30,23:10,0.4248,541.5388333333333,0.0,556.3094375680314,0.0,18.443125169659726,1408.0858960710243,833.3333333333333,0.0,0.0,33.213729404357764,8012.079993687523
2025-04-30,23:20,0.424,540.9451833333333,0.0,558.5296924537002,0.0,18.443125169659726,1410.3061509566933,833.3333333333333,0.0,0.0,36.027634290026754,8762.079993687523
2025-04-30,23:30,0.422,558.2983333333333,0.0,559.2888202935771,0.0,18.385889806787915,1411.0080434336983,833.3333333333333,0.0,0.0,19.37637676703173,9512.079993687523
2025-04-30,23:40,0.424,567.97565,0.0,560.2610577652259,0.0,16.862629286896574,1410.4570203854557,833.3333333333333,0.0,0.0,9.148037052122504,10262.079993687523
2025-04-30,23:50,0.4271,601.0835666666667,0.0,562.2503312213063,0.0,14.909056518022396,1410.4927210726619,597.6888959027524,0.0,0.0,211.7202585032428,10800.0
2025-05-01,0:00,0.4276,429.6483333333333,0.0,413.4315162305754,0.0,14.72174279692975,428.15325902750516,0.0,1.4950743058281546,0.0,0.0,10798.338806326858
2025-05-01,0:10,0.4248,597.8648833333333,0.0,569.9575425251226,0.0,17.939144086289723,587.8966866114123,0.0,9.968196721921004,0.0,0.0,10787.26303219139
2025-05-01,0:20,0.4245,572.6998166666666,0.0,563.5946086744925,0.0,19.16017498116645,582.7547836556589,10.054966988992305,0.0,0.0,0.0,10796.312502481482
2025-05-01,0:30,0.4269,587.52,0.0,566.9256804053687,0.0,19.280652246256068,586.2063326516247,0.0,1.3136673483752475,0.0,0.0,10794.852872094398
2025-05-01,0:40,0.4272,600.5384833333333,0.0,586.0900773389379,0.0,18.952815919740182,605.0428932586781,4.504409925344817,0.0,0.0,0.0,10798.906841027208
2025-05-01,0:50,0.4271,588.84925,0.0,589.3038729858494,0.0,19.29841435545063,608.6022873413,1.214621080879523,0.0,0.0,18.538416260420476,10800.0
2025-05-01,1:00,0.4285,570.305,0.0,577.6814244217477,0.0,19.578685760487435,597.2601101822352,0.0,0.0,0.0,26.955110182235217,10800.0
2025-05-01,1:10,0.4311,577.6349333333333,0.0,582.4447525047403,0.0,19.51981004896182,601.9645625537021,0.0,0.0,0.0,24.329629220368815,10800.0
2025-05-01,1:20,0.4302,565.7310666666666,0.0,586.5963121220941,0.0,18.256533619548538,604.8528457416426,0.0,0.0,0.0,39.12177907497596,10800.0
2025-05-01,1:30,0.4279,547.3066666666666,0.0,582.4655674815945,0.0,16.89733671017666,599.3629041917711,0.0,0.0,0.0,52.05623752510451,10800.0
2025-05-01,1:40,0.4312,579.4129333333333,0.0,582.3943341664169,0.0,15.177913971979402,597.5722481383963,0.0,0.0,0.0,18.15931480506299,10800.0
2025-05-01,1:50,0.4333,590.2309333333333,0.0,590.9314780378078,0.0,13.27541438105042,604.2068924188582,0.0,0.0,0.0,13.975959085524892,10800.0
2025-05-01,2:00,0.4311,576.0433333333333,0.0,600.1779899556784,0.0,13.128026008844927,613.3060159645233,0.0,0.0,0.0,37.262682631190046,10800.0
2025-05-01,2:10,0.4293,603.6463333333334,0.0,597.4356282532832,0.0,13.27541438105042,610.7110426343336,0.0,0.0,0.0,7.064709301000221,10800.0
2025-05-01,2:20,0.4324,620.0111499999999,0.0,591.5132673991154,0.0,15.303798695902817,606.8170660950183,0.0,13.194083904981653,0.0,0.0,10785.339906772242
2025-05-01,2:30,0.4367,604.9949999999999,0.0,589.1066959980393,0.0,15.995008678900831,605.1017046769401,0.10670467694023955,0.0,0.0,0.0,10785.435940981488
2025-05-01,2:40,0.4348,591.9352666666666,0.0,590.2489471540044,0.0,15.303798695902817,605.5527458499073,13.617479183240675,0.0,0.0,0.0,10797.691672246405
2025-05-01,2:50,0.4335,573.7627833333333,0.0,598.1335031243713,0.0,15.303798695902817,613.4373018202741,2.564808615105802,0.0,0.0,37.109709871834966,10800.0
2025-05-01,3:00,0.4357,566.4666666666667,0.0,603.198628821403,0.0,13.829763041824359,617.0283918632273,0.0,0.0,0.0,50.56172519656059,10800.0
2025-05-01,3:10,0.4374,599.7877333333333,0.0,592.0820011060173,0.0,14.052880080980533,606.1348811869979,0.0,0.0,0.0,6.347147853664524,10800.0
2025-05-01,3:20,0.4371,625.1717,0.0,589.5170698778602,0.0,14.052880080980533,603.5699499588407,0.0,21.601750041159335,0.0,0.0,10775.998055509823
2025-05-01,3:30,0.4356,623.0183333333333,0.0,602.2124277529966,0.0,15.674126029472214,617.8865537824688,0.0,5.131779550864508,0.0,0.0,10770.296078231084
2025-05-01,3:40,0.4353,620.7510333333332,0.0,611.7084068338942,0.0,15.704103850201818,627.412510684096,6.661477350762766,0.0,0.0,0.0,10776.291407846771
2025-05-01,3:50,0.436,636.4537833333333,0.0009166666666666665,610.0609668231111,0.0,16.696572363451043,626.7575391865622,0.0,9.695327480104424,0.0,0.0,10765.518821757767
2025-05-01,4:00,0.4378,643.6066666666666,0.0,601.2273885575675,0.0,17.37543266974277,618.6028212273102,0.0,25.003845439356382,0.0,0.0,10737.736771269594
2025-05-01,4:10,0.4401,603.1983166666666,0.0,596.1335350658928,0.0,16.792540296404162,612.926075362297,9.727758695630314,0.0,0.0,0.0,10746.491754095661
2025-05-01,4:20,0.4389,589.4827333333333,0.0127,597.4463172185491,0.0,16.77429414002487,614.2206113585739,24.750578025240657,0.0,0.0,0.0,10768.767274318378
2025-05-01,4:30,0.4364,621.42,0.0,599.731394605956,0.0,16.753118740349386,616.4845133463054,0.0,4.935486653694511,0.0,0.0,10763.283400258717
2025-05-01,4:40,0.4393,637.4859833333333,0.0,597.2825300669906,0.0,16.086617237880546,613.3691473048711,0.0,24.116836028462103,0.0,0.0,10736.486915782649
2025-05-01,4:50,0.4422,594.6354166666666,0.17693333333333333,605.7212762589561,0.0,15.738238387289584,621.4595146462457,27.001031312912346,0.0,0.0,0.0,10760.78784396427
2025-05-01,5:00,0.4395,549.5566666666666,0.0,615.664434062181,0.0,15.559605856037098,631.2240399182182,43.56906226192223,0.0,0.0,38.09831098962934,10800.0
2025-05-01,5:10,0.4333,599.5128166666666,0.0,603.6253841240115,0.39869943209493264,10.347844300466022,613.5745289923825,0.0,0.0,0.0,14.061712325715916,10800.0
2025-05-01,5:20,0.4439,632.1453666666666,3.209133333333333,608.307634914796,0.48429586823273063,6.190130301914299,614.0134693484777,0.0,14.922763984855692,0.0,0.0,10783.419151127939
2025-05-01,5:30,0.4301,591.7733333333333,20.10625,615.9518668948656,5.186538057364207,5.072233318971863,615.8375621564733,18.42316541340147,0.0,0.0,25.74731340973853,10800.0
2025-05-01,5:40,0.3713,549.8965,54.01433333333333,590.1835496325073,29.457863180289934,3.0503036277879496,563.7759900800054,0.0,0.0,0.0,67.89382341333874,10800.0
2025-05-01,5:50,0.5708,637.1382,96.3336,667.718624095533,67.6014979989713,0.44861645091001867,0.0,0.0,540.8045999999999,0.0,0.0,10199.106
2025-05-01,6:00,0.9099,790.0516666666667,138.04375,805.7447477049247,113.91722549386323,0.0,0.0,0.0,652.0079166666667,0.0,0.0,9474.65275925926
2025-05-01,6:10,0.9368,809.0846666666666,174.8427333333333,813.2758430435779,159.61454588361232,0.0,0.0,0.0,634.2419333333333,0.0,0.0,8769.9395
2025-05-01,6:20,0.8758,777.5800666666667,209.9814333333333,795.3844898873924,208.11944651380603,0.0,0.0,0.0,567.5986333333333,0.0,0.0,8139.274351851853
2025-05-01,6:30,0.8759,778.0233333333333,246.2,809.5311190264636,260.3285772213868,0.0,0.0,0.0,531.8233333333333,0.0,0.0,7548.3595370370385
2025-05-01,6:40,0.8601,806.1357833333333,285.5160333333333,806.1804103095825,314.5628255122598,0.0,0.0,0.0,520.61975,0.0,0.0,6969.8931481481495
2025-05-01,6:50,0.8442,809.00465,335.73685,802.9278169609747,372.0224985493868,0.0,0.0,0.0,473.26779999999997,0.0,0.0,6444.040037037039
2025-05-01,7:00,0.8334,789.9516666666666,388.09999999999997,807.7579841497756,429.4845972618742,0.0,0.0,0.0,401.85166666666663,0.0,0.0,5997.538185185187
2025-05-01,7:10,0.8092,799.8204666666667,429.0722333333333,806.9159933329202,481.481475454578,0.0,0.0,0.0,370.74823333333336,0.0,0.0,5585.595703703706
2025-05-01,7:20,0.7972,810.1033333333332,495.46781666666664,809.1677272945922,534.5866034140532,0.0,0.0,0.0,314.6355166666666,0.0,0.0,5236.000685185188
2025-05-01,7:30,0.7644,791.8783333333333,574.5,793.9716226481161,587.6716282775128,0.0,0.0,0.0,217.37833333333333,0.0,0.0,4994.469203703706
2025-05-01,7:40,0.6899,770.36235,609.6526833333332,757.6673071052646,634.085808516774,0.0,0.0,0.0,160.70966666666675,0.0,0.0,4815.90290740741
2025-05-01,7:50,0.86,895.2031499999999,619.4160333333333,890.9155975735408,687.3428949734949,2.6698987874359164,0.0,0.0,275.78711666666663,0.0,0.0,4509.47277777778
2025-05-01,8:00,1.1617,1086.2433333333333,650.34375,1110.879311199771,744.8679896828301,7.459169701562132,0.0,0.0,435.89958333333334,0.0,0.0,4025.1399074074093
2025-05-01,8:10,1.1683,1099.9768833333333,734.1771833333333,1125.8963414196114,790.2249848850056,8.679019018674959,0.0,0.0,365.7996999999999,0.0,0.0,3618.6957962962983
2025-05-01,8:20,1.0956,1075.5946833333333,811.3547166666667,1090.9895551877837,835.6540075005641,20.623880046859085,0.0,0.0,264.23996666666653,0.0,0.0,3325.0958333333356
2025-05-01,8:30,1.0849,1099.0049999999999,855.1875,1097.1846632055137,880.9498629326017,19.85304469438582,0.0,0.0,243.81749999999988,0.0,0.0,3054.1875000000023
2025-05-01,8:40,1.061,1113.8925,893.6111833333332,1082.0598164456635,915.6521619666673,26.90327948807559,0.0,0.0,220.28131666666673,0.0,0.0,2809.4304814814836
2025-05-01,8:50,1.043,1103.4944999999998,948.6982333333333,1083.3937901565982,966.4288132186903,28.183652936874598,0.0,0.0,154.7962666666665,0.0,0.0,2637.434629629632
2025-05-01,9:00,1.036,1089.01,1013.40625,1100.9857422961113,1041.1833014705257,30.57437480952391,0.0,0.0,75.60374999999999,0.0,0.0,2553.4304629629655
2025-05-01,9:10,1.0147,1102.7083333333333,1064.9739333333332,1089.8921132923444,1117.6647197578736,30.57437480952391,0.0,0.0,37.73440000000005,0.0,0.0,2511.5033518518544
2025-05-01,9:20,0.9922,1116.40355,1124.3290333333332,1084.154175505043,1167.5229420104745,34.14485426794893,0.0,7.925483333333204,0.0,0.0,0.0,2518.6362868518545
2025-05-01,9:30,0.97,1106.6116666666667,1187.70625,1091.8414835199774,1194.405084791656,36.67824963276583,0.0,81.09458333333328,0.0,0.0,0.0,2591.6214118518546
2025-05-01,9:40,0.9422,1079.21045,1230.1852,1084.9469750778308,1226.403026472536,39.05863347892606,0.0,150.97474999999986,0.0,0.0,0.0,2727.4986868518545
2025-05-01,9:50,0.9569,1074.6242,1283.8553166666666,1076.2886752783181,1256.859741872074,39.98348801644094,0.0,209.2311166666666,0.0,0.0,0.0,2915.8066918518543
2025-05-01,10:00,0.9977,1085.34,1349.5,1075.8104212063622,1277.296628231742,48.138839057757494,0.0,264.1600000000001,0.0,0.0,0.0,3153.5506918518545
2025-05-01,10:10,0.9919,1068.1459666666665,1392.3242666666665,1078.11796076048,1292.3909131498654,52.65801204731663,0.0,324.17830000000004,0.0,0.0,0.0,3445.3111618518546
2025-05-01,10:20,0.9588,1060.1674166666667,1418.6762333333331,1071.6890809999622,1328.2690942788815,54.55718218057306,0.0,358.50881666666646,0.0,0.0,0.0,3767.9690968518544
2025-05-01,10:30,0.9549,1067.4133333333332,1437.6,1063.2170479771494,1365.1125225605224,55.503520747807514,0.0,370.1866666666667,0.0,0.0,0.0,4101.137096851854
2025-05-01,10:40,0.9839,1056.8092333333334,1452.68265,1069.8283431719628,1358.53240149959,57.956986447398776,0.0,395.87341666666657,0.0,0.0,0.0,4457.423171851854
2025-05-01,10:50,0.799,1045.8070666666667,1476.5363333333335,1072.9400167507893,1367.5621004988134,57.221701197059396,0.0,430.7292666666667,0.0,0.0,0.0,4845.0795118518545
2025-05-01,11:00,0.5025,1055.5133333333333,1489.40625,1066.4445581247633,1404.6469912405096,57.956986447398776,0.0,433.8929166666667,0.0,0.0,0.0,5235.583136851855
2025-05-01,11:10,0.4662,1081.8494166666665,1458.3580666666667,1062.7579980929863,1422.0289253846552,58.6578329642648,0.0,376.5086500000002,0.0,0.0,0.0,5574.440921851855
2025-05-01,11:20,0.5007,1062.3988666666667,1433.9915999999998,1062.0575599003287,1423.2162785347475,58.6578329642648,0.0,371.5927333333332,0.0,0.0,0.0,5908.874381851855
2025-05-01,11:30,0.4827,1016.1933333333333,1429.1124999999997,1064.3978839570095,1426.5794248184225,61.35012127575449,0.0,412.91916666666646,0.0,0.0,0.0,6280.501631851855
2025-05-01,11:40,0.4785,1020.9228166666667,1418.73575,1067.2772989881469,1440.6074750077137,61.94569584084047,0.0,397.8129333333334,0.0,0.0,0.0,6638.533271851855
2025-05-01,11:50,0.4662,1009.7313333333333,1458.7233333333334,1046.694773506446,1432.0503351289722,63.7135431469657,0.0,448.9920000000001,0.0,0.0,0.0,7042.626071851855
2025-05-01,12:00,0.4432,981.6499999999999,1529.63125,1005.64566194227,1419.9619044143615,65.8438834209099,0.0,547.98125,0.0,0.0,0.0,7535.809196851856
2025-05-01,12:10,0.4411,1005.5826666666667,1539.1826999999998,977.177613086427,1456.4394196406204,65.50362987957001,299.1626596629819,832.7626929963151,0.0,0.0,0.0,8285.295620548539
2025-05-01,12:20,0.4551,1020.4733833333332,1490.6088999999997,983.148066581196,1477.9381207592264,64.33813084360811,0.0,470.1355166666665,0.0,0.0,0.0,8708.41758554854
2025-05-01,12:30,0.4463,996.7049999999999,1461.4937499999999,1001.8810124075378,1463.9880309561222,65.46886742254324,0.0,464.78874999999994,0.0,0.0,0.0,9126.72746054854
2025-05-01,12:40,0.4113,972.1256,1522.309733333333,993.5500015383101,1456.6837645899561,65.46886742254324,435.6684377042304,833.3333333333333,0.0,0.0,152.51923770423025,9876.72746054854
2025-05-01,12:50,0.5682,991.5062666666665,1525.2186000000002,1004.5543101680335,1457.4280505265724,65.8438834209099,0.0,533.7123333333336,0.0,0.0,0.0,10357.06856054854
2025-05-01,13:00,0.8279,1039.3983333333333,1444.95,1042.0542676363018,1450.942849384581,60.6062256042948,0.0,405.55166666666673,0.0,0.0,0.0,10722.065060548539
2025-05-01,13:10,0.8636,1055.7985833333332,1396.28295,1060.5224327570681,1424.3124910678084,51.266442357303575,0.0,86.59437716829011,0.0,0.0,253.88998949837668,10800.0
2025-05-01,13:20,0.8416,1047.6154666666666,1347.3655166666667,1049.578481934353,1395.9629021432543,48.00417136336455,0.0,0.0,0.0,0.0,299.7500500000001,10800.0
2025-05-01,13:30,0.8618,1043.42,1317.0625,1029.7283666322348,1370.7311894102106,45.52834476446181,0.0,0.0,0.0,0.0,273.6424999999999,10800.0
2025-05-01,13:40,0.8623,1061.7516,1369.9072666666666,1030.5469586819338,1336.3715069314223,41.042849563119184,0.0,0.0,0.0,0.0,308.15566666666655,10800.0
2025-05-01,13:50,0.9026,1065.8154666666665,1400.2612,1033.140391857615,1298.211743035067,37.21081794470456,0.0,0.0,0.0,0.0,334.44573333333346,10800.0
2025-05-01,14:00,0.9754,1046.7666666666667,1360.4624999999999,1028.1448313406413,1265.2447880150435,37.21081794470456,0.0,0.0,0.0,0.0,313.6958333333332,10800.0
2025-05-01,14:10,1.0002,1032.2394833333333,1299.5423999999998,1026.385773618985,1237.9482604068057,38.51309560941763,0.0,0.0,0.0,0.0,267.30291666666653,10800.0
2025-05-01,14:20,0.9978,1028.3455333333332,1246.6585833333334,1031.6003825279251,1188.7914700451647,40.077636657009705,0.0,0.0,0.0,0.0,218.3130500000002,10800.0
2025-05-01,14:30,1.0271,1032.6533333333332,1210.33125,1038.3483363851958,1133.1744560801828,38.51309560941763,0.0,0.0,0.0,0.0,177.67791666666676,10800.0
2025-05-01,14:40,1.0906,1041.8936999999999,1177.1415499999998,1037.2792681003189,1114.1803988853642,38.51309560941763,0.0,0.0,0.0,0.0,135.24784999999997,10800.0
2025-05-01,14:50,0.9376,1058.8286833333332,1107.1134499999998,1031.9924848099595,1088.1552193989073,38.51309560941763,0.0,0.0,0.0,0.0,48.284766666666656,10800.0
2025-05-01,15:00,0.6694,1055.2383333333332,1021.6687499999999,1027.8100346875526,1039.6937805460007,32.59180064759023,20.708054789142125,0.0,12.86152854419106,0.0,0.0,10785.709412728676
2025-05-01,15:10,0.66,1004.3858,982.7667833333333,1026.8089534886606,995.4486460764853,25.892304838727945,57.252612250903326,15.878430301470669,0.0,0.0,19.755165282765777,10800.0
2025-05-01,15:20,0.7217,1008.9303833333333,945.4925,1024.8092751478557,948.7280995447093,22.1485243189245,98.22969992207095,0.0,0.0,0.0,34.791816588737674,10800.0
2025-05-01,15:30,0.7308,1053.7666666666667,893.975,1024.030622731906,891.9657850406718,15.259538087437704,147.324375778672,0.0,12.467290887994523,0.0,0.0,10786.147454568894
2025-05-01,15:40,0.7534,1025.6215499999998,852.2608499999999,1030.0226247222795,827.0942513832966,10.025059556120443,212.95343289510345,15.39171714567298,0.0,0.0,24.201015749430404,10800.0
2025-05-01,15:50,0.7823,1014.7521166666667,780.8699333333334,1030.5487515959933,761.8957616343162,8.464460437471795,277.117450399149,0.0,0.0,0.0,43.23526706581572,10800.0
2025-05-01,16:00,0.8055,1034.6583333333333,688.39375,1024.2914015382685,703.6790711058707,4.115699474614985,324.72802990701257,0.0,21.53655342632078,0.0,0.0,10776.070496192977
2025-05-01,16:10,0.8271,1007.0954666666667,628.7198166666667,1022.1383043789201,654.6873300963604,0.3129123990086858,367.76388668156835,0.0,10.6117633184316,0.0,0.0,10764.279648061387
2025-05-01,16:20,0.8519,999.9878333333332,579.97335,1022.0995811929257,604.7678676594915,0.0,417.33171353343425,0.0,2.682769799899006,0.0,0.0,10761.298792728167
2025-05-01,16:30,0.8791,1027.6566666666665,531.3562499999999,1021.3492183295754,551.5055201813159,0.0,469.8436981482595,0.0,26.456718518407115,0.0,0.0,10731.902438818825
2025-05-01,16:40,0.9024,1033.5134166666667,496.35071666666664,1019.8512781522627,500.9327047318584,0.0,518.9185734204043,0.0,18.244126579595786,0.0,0.0,10711.631187063718
2025-05-01,16:50,0.9163,1041.9825,463.09708333333333,1018.596780124735,449.79110860008933,0.0,568.8056715246457,0.0,10.079745142021011,0.0,0.0,10700.431470239251
2025-05-01,17:00,0.9264,1062.0549999999998,423.175,1020.5969827144165,396.5595851060251,0.0,624.0373976083914,0.0,14.842602391608352,0.0,0.0,10683.93968980413
2025-05-01,17:10,0.9462,1072.7080166666665,376.52004999999997,1025.4028088300213,343.4432509581479,0.0,681.9595578718734,0.0,14.228408794793268,0.0,0.0,10668.130346698805
2025-05-01,17:20,0.9742,1079.49955,316.8457833333333,1013.767030614025,290.8445778239334,0.0,722.9224527900916,0.0,39.731313876575086,0.0,0.0,10623.984442391498
2025-05-01,17:30,0.9862,1091.9883333333332,254.48749999999998,1011.988441348421,241.12073529166264,0.0,770.8677060567584,0.0,66.6331272765749,0.0,0.0,10549.947634306414
2025-05-01,17:40,0.976,1094.55515,210.05761666666666,1042.177048777874,197.3579404602711,0.0,844.819108317603,0.0,39.67842501573023,0.0,0.0,10505.860495400048
2025-05-01,17:50,1.0742,990.9075333333333,172.54613333333333,921.8859382341598,155.108925504976,0.0,766.7770127291838,0.0,51.58438727081625,0.0,0.0,10448.544509543584
2025-05-01,18:00,1.2313,843.1583333333333,132.46249999999998,718.6226887926059,111.24345286593365,0.0,607.3792359266722,0.0,103.31659740666112,0.0,0.0,10333.74829020285
2025-05-01,18:10,1.2561,821.9131166666666,90.57594999999999,699.6850017580045,65.99136049498038,1.4994466365694734,635.1930878995935,0.0,96.1440787670731,0.0,0.0,10226.921536017213
2025-05-01,18:20,1.2447,823.0928999999999,50.32379999999999,731.2922039866249,28.7282790962102,5.572397501199626,708.1363223916144,0.0,64.63277760838548,0.0,0.0,10155.107338674563
2025-05-01,18:30,1.2545,797.2316666666667,18.724999999999998,720.4422369597847,4.990293240485568,9.814343071432177,725.2662867907313,0.0,53.24037987593533,0.0,0.0,10095.951361034635
2025-05-01,18:40,1.2522,794.52495,2.9996333333333336,711.2647796325698,0.5492628448025338,11.515245990363079,722.2307627781304,0.0,69.29455388853626,0.0,0.0,10018.957412269594
2025-05-01,18:50,1.2881,767.3295166666667,0.0,718.2432593427736,0.43376002212808673,16.10878924713476,191.99060967198466,0.0,575.338906994682,0.0,0.0,9379.69196005328
2025-05-01,19:00,1.3466,744.5283333333333,0.0,730.4551467897829,0.0,16.436721290320747,0.0,0.0,744.5283333333333,0.0,0.0,8552.438256349576
2025-05-01,19:10,1.3523,802.8046166666666,0.16556666666666664,727.5627617791874,0.0,15.850677854816013,0.0,0.0,802.6390499999999,0.0,0.0,7660.61708968291
2025-05-01,19:20,1.3445,808.8237833333333,0.0,717.1581911394012,0.0,13.75001989315903,0.0,0.0,808.8237833333333,0.0,0.0,6761.923997090317
2025-05-01,19:30,1.3483,762.8516666666666,0.0,713.0518613429891,0.0,13.192778851725885,0.0,0.0,762.8516666666666,0.0,0.0,5914.311034127354
2025-05-01,19:40,1.349,796.1976166666666,0.011883333333333333,721.6590686551228,0.0,13.413232869358277,0.0,0.0,796.1857333333332,0.0,0.0,5029.660219312539
2025-05-01,19:50,1.3473,819.6148166666667,0.0,724.4783263654888,0.0,13.413232869358277,0.0,0.0,819.6148166666667,0.0,0.0,4118.9770896829095
2025-05-01,20:00,1.3482,781.94,0.0,716.9452099470292,0.0,13.074105818820195,0.0,0.0,781.94,0.0,0.0,3250.1548674606875
2025-05-01,20:10,1.3513,734.3967333333333,0.0008500000000000001,712.7616388261633,0.0,14.128579387185633,0.0,0.0,734.3958833333332,0.0,0.0,2434.1594415347618
2025-05-01,20:20,1.34,752.3754666666666,0.0,717.687813432922,0.0,15.601424584811713,0.0,0.0,752.3754666666666,0.0,0.0,1598.1867007940211
2025-05-01,20:30,1.3489,819.3316666666666,0.0,726.5562743633133,0.0,16.326214085247706,0.0,0.0,358.368030714619,460.9636359520476,0.0,1200.0
2025-05-01,20:40,1.3952,847.7435333333333,0.0,727.8381937061546,0.0,16.730847251846775,0.0,0.0,0.0,847.7435333333333,0.0,1200.0
2025-05-01,20:50,1.2226,852.3774666666666,0.0,719.9286676286968,0.0,17.187128669573816,737.1157962982707,0.0,0.0,115.26167036839593,0.0,1200.0
2025-05-01,21:00,0.9332,840.0266666666666,0.0,714.8678461013124,0.0,17.187128669573816,732.0549747708861,0.0,0.0,107.97169189578051,0.0,1200.0
2025-05-01,21:10,0.9068,798.6709000000001,0.0,726.1571643750985,0.0,16.812268429905544,742.9694328050041,0.0,0.0,55.701467194995985,0.0,1200.0
2025-05-01,21:20,0.9371,777.3954166666667,0.0,730.7746738881606,0.0,17.78395307101194,748.5586269591724,0.0,0.0,28.83678970749429,0.0,1200.0
2025-05-01,21:30,0.9371,793.565,0.0,739.7698689307282,0.0,16.645542555156602,756.4154114858848,0.0,0.0,37.149588514115294,0.0,1200.0
2025-05-01,21:40,0.9871,803.6880166666666,0.0,767.7757178797926,0.0,14.792956466306652,782.5686743460993,0.0,0.0,21.119342320567284,0.0,1200.0
2025-05-01,21:50,0.7764,717.61295,0.0,680.4610510931929,0.0,14.329860557715467,1361.457578317575,643.8446283175751,0.0,0.0,0.0,1779.4601654858177
2025-05-01,22:00,0.4209,599.1516666666666,0.0,533.2270595914046,0.0,12.143337692628847,1378.7037306173665,779.5520639506999,0.0,0.0,0.0,2481.057023041448
2025-05-01,22:10,0.3859,606.23345,0.0,527.7780036945411,0.0,12.633916262101744,1373.745253289976,767.5118032899761,0.0,0.0,0.0,3171.817646002426
2025-05-01,22:20,0.4368,619.4834166666667,0.0,547.3631973976239,0.0,12.690099423968377,1393.3866301549256,773.9032134882589,0.0,0.0,0.0,3868.330538141859
2025-05-01,22:30,0.4198,599.8316666666666,0.0,532.5874368193348,0.0,14.439493523631427,1380.3602636762994,780.5285970096328,0.0,0.0,0.0,4570.806275450528
2025-05-01,22:40,0.4186,627.7034166666666,0.0,542.7056555003016,0.0,16.965337903140757,1393.0043267367755,765.3009100701089,0.0,0.0,0.0,5259.577094513626
2025-05-01,22:50,0.4241,657.1222,0.0,555.1097097823977,0.0,17.824144634939632,1406.2671877506705,749.1449877506705,0.0,0.0,0.0,5933.80758348923
2025-05-01,23:00,0.4237,640.675,0.0,557.2971768637103,0.0,17.396430175202187,1408.0269403722457,767.3519403722457,0.0,0.0,0.0,6624.424329824251
2025-05-01,23:10,0.4248,586.4543333333334,0.0,562.7497845525633,0.0,18.300036762480204,1414.3831546483766,827.9288213150433,0.0,0.0,0.0,7369.56026900779
2025-05-01,23:20,0.424,591.5561,0.0,561.5719660993183,0.0,18.443125169659726,1413.3484246023113,821.7923246023113,0.0,0.0,0.0,8109.17336114987
2025-05-01,23:30,0.422,645.1583333333333,0.0,562.7607648735503,0.0,18.385889806787915,1414.4799880136716,769.3216546803383,0.0,0.0,0.0,8801.562850362176
2025-05-01,23:40,0.424,630.9952499999999,0.0,575.1341521480733,0.0,16.862629286896574,1425.3301147683032,794.3348647683033,0.0,0.0,0.0,9516.46422865365
2025-05-01,23:50,0.4271,533.2474333333332,0.0,512.9007424946335,0.0,14.69082201341195,1360.9248978413787,827.6774645080454,0.0,0.0,0.0,10261.37394671089
2025-05-02,0:00,0.4276,446.015,0.0,408.1045079652838,0.0,15.975291775292224,424.079799740576,0.0,21.935200259423993,0.0,0.0,10237.001501978197
2025-05-02,0:10,0.4248,419.8539166666667,0.0,401.8888494116468,0.0,17.939144086289723,419.82799349793646,0.0,0.025923168730230373,0.0,0.0,10236.972698457386
2025-05-02,0:20,0.4245,426.70449999999994,0.0,413.61968443370097,0.0,19.466577198472713,433.08626163217366,6.3817616321737205,0.0,0.0,0.0,10242.716283926342
2025-05-02,0:30,0.4269,408.9333333333333,0.0,406.34717433693186,0.0,19.29841435545063,425.6455886923825,16.71225535904921,0.0,0.0,0.0,10257.757313749486
2025-05-02,0:40,0.4272,398.4689333333333,0.0,417.88887186776293,0.0,19.280652246256068,437.169524114019,38.70059078068567,0.0,0.0,0.0,10292.587845452103
