date,soc_start_kwh,soc_end_kwh,initial_contract_kwh,final_contract_kwh,settlement_cost,emergency_kwh,emergency_cost,charge_kwh,discharge_kwh,curtailment_kwh,grid_spill_kwh,total_cost,mean_lp_objective,block_0_charge_kwh,block_0_discharge_kwh,block_1_charge_kwh,block_1_discharge_kwh,block_2_charge_kwh,block_2_discharge_kwh,block_3_charge_kwh,block_3_discharge_kwh,block_4_charge_kwh,block_4_discharge_kwh,block_5_charge_kwh,block_5_discharge_kwh
2025-09-08,10764.87758589061,10166.609683580124,67124.2487636293,65509.8420178443,45695.25220606289,0.0,0.0,19401.122425582817,15714.909164722085,2078.0292080999825,331.5653322169235,45695.25220606289,10760.967143448146,153.97803051689706,186.8015192197098,0.0,5451.079617514439,6245.969816666668,1186.5613666666666,2616.7195457108533,447.44791214521797,6.539237279336248,8131.491012339595,9713.173681730745,311.52773683645705
2025-09-09,10166.609683580124,9910.590041878464,56731.29266221136,60512.59737210478,44035.43081512069,184.64373191636236,936.9953935596944,21726.06942858031,17723.58522645944,3411.131771430233,212.4455304700248,44972.42620868039,10431.166173597281,822.7456100480789,362.3734493513574,20.901628469113007,7694.164749551603,8171.867928969638,696.7647795180791,2810.7325934138025,304.23783333333347,91.82200605902995,8389.08532644427,9678.433379864962,276.95908826079665
2025-09-10,9910.590041878464,9820.296393980077,68067.60710640589,66035.79779868523,46509.816071997164,88.00236003247535,423.55472944083874,21857.85067990335,17879.49228187766,612.446755196931,181.12865549509092,46933.370801438,11008.193071262065,1034.5475236239513,480.2594647676747,43.55565789992875,6083.548476656431,6158.556342462014,2148.986673300858,5123.171558772548,498.1995999999999,71.36683557170679,7902.810497851974,9541.923067804555,765.687569300725
2025-09-11,9820.296393980077,9624.850749517635,66101.7301323407,58603.842190026,42469.34004231615,126.23429633479363,589.7431972923165,20559.270085586635,16858.338735426056,1466.2355561160748,276.98713008412926,43059.083239608466,10070.507073521732,972.0387206096259,299.8253044936631,0.0,6033.183269828183,5134.527449999999,1728.5034000000003,4994.791637887159,181.06292430675808,133.2989579772768,8068.328358070012,9360.945277241817,547.4354787274422
2025-09-12,9624.850749517635,9515.769888258665,31886.563685169793,32636.18643848961,20472.031809906002,149.97258779699246,551.8707355024416,20574.067553364315,16752.530698742416,17238.969862991857,130.031292006184,21023.902545408444,4763.51371932635,721.2781708166117,1722.3182204400955,183.88343347115767,6444.282772487227,10482.78323319551,0.0,0.0,0.0,11.709075330653187,6018.612329890923,9161.281795345754,2567.3173759241663
2025-09-13,9515.769888258665,9272.615040313303,31885.475412019827,32643.776112857617,19915.966285558927,138.79506432893976,539.0242084750495,20754.70412194619,16947.852626431315,20563.945230945556,228.45935072611542,20454.990494033977,4593.241727123786,834.408287993691,1227.7818364775342,285.3243642788844,6932.281776230152,10381.34230238778,0.0,0.0,21.195833333333326,112.45338424308989,6024.451683013836,9039.574455269985,2742.1414973764495
2025-09-14,9272.615040313303,9425.829510055912,70850.65500587058,65713.98205437572,47297.642636924335,0.0,0.0,19859.96361754669,15985.548441296436,1664.6463450904864,75.42239970163868,47297.642636924335,11189.469281589314,1735.6874054384043,235.55187464760195,22.107104954135366,5069.943990387073,6243.260300000001,2010.214066666667,2867.8863661920436,113.48595761414015,22.6706986563089,8300.747981811506,9013.871413727984,255.60457016944974
2025-09-15,9425.829510055912,9317.692762777104,59633.093595865255,59459.69996774906,40982.67597577919,924.7817076924824,5321.843199482513,21865.22060007315,17787.400932762852,1061.1241040637,155.86663740086823,46304.5191752617,9696.77494161999,1621.6342469355263,246.39233963586912,132.5653409161539,7512.706334559134,6545.3160333333335,1065.0495510151752,4344.150449783267,313.8188384209881,176.27760028175365,8425.069319758088,9019.658625307893,224.3645493735945
2025-09-16,9317.692762777104,9135.475132306761,71921.86706946949,65761.31779490916,46837.807512339925,102.53269054705494,373.59635917183004,20448.980525377567,16745.385636833864,2677.4169944272226,29.267502485283444,47211.40387151176,11002.571308998284,1543.1918632323377,339.0246542846502,30.455654053555122,6009.5124377673055,7062.246200000002,1363.1868333333332,2926.6941084991545,319.8956999999998,43.539881826342935,7999.322028051711,8864.723859562124,714.4439833968621
2025-09-17,9135.475132306761,8862.79819884484,67457.73451246296,63996.42787204373,44968.47169800604,97.53921247538534,455.1351675296231,20142.965522897273,16528.474068702635,308.37483699925775,217.00990999188076,45423.606865535665,10584.33545624342,1882.6967009236448,184.82807285707372,8.375212166722008,5259.450198742432,5219.12360700016,2342.5835333333325,4398.688311324366,41.403761316014084,66.98400488905828,8085.322352748866,8526.681334790988,614.8861497049162
