date,issue_hour,prefix_mean_residual,prefix_median_residual,prefix_last6_mean_residual,prefix_mean_scale,prefix_median_scale,prefix_last6_mean_scale,prefix_scale_valid_slots,future_mean_residual,future_median_residual,future_mean_scale,future_median_scale,future_scale_valid_slots
2025-11-09,12,-18.2132555555555,-17.84375,-50.9060666666668,0.995688868056776,0.996014574881297,0.992446415242894,72,21.0827430555555,11.3259999999996,1.00359724710103,1.00246801928656,72
2025-11-09,18,5.75680370370373,12.9493499999999,98.6757666666667,1.00033553991481,1.00208256200244,1.01850144526387,108,-11.5314361111111,-42.0550500000004,0.997565610571187,0.990427126245642,36
2025-11-10,6,-15.0982444444444,24.6956,-35.4732166666667,0.99634969859698,1.0067112893399,0.990542167928861,36,38.9876222222222,61.4866999999999,1.00734123909583,1.00952036680581,108
2025-11-10,12,22.0662305555556,55.2591499999999,137.75605,1.0031995828085,1.00909059915455,1.02207640006981,72,28.8660805555556,29.3222000000001,1.00598712513373,1.00496261132752,72
2025-11-10,18,19.7767731481482,53.4859499999998,15.9678166666669,1.00297830698286,1.00885007507641,1.00058296244998,108,42.5343027777778,19.4072000000001,1.00943849493588,1.00447272773923,36
2025-11-11,6,-13.4296,-22.2243499999997,-50.6444999999999,0.99786774297756,0.993898196417325,0.989539495459445,36,35.657462037037,36.6597999999999,1.00657492695047,1.00805199628186,108
2025-11-11,12,34.6417055555555,14.1161500000001,151.410466666667,1.00608319558256,1.00301972237376,1.02516912082615,72,12.1296875,13.1150000000002,1.00271306633193,1.00301339302127,72
2025-11-11,18,33.4762935185185,23.2111499999996,-59.9261500000001,1.00590219985787,1.00522605294811,0.991092520706995,108,-6.88609444444443,-13.44895,0.999885924255356,0.996930716751166,36
2025-11-12,6,-45.2436972222222,-43.6908000000003,-110.59235,0.987979263344711,0.98783264425581,0.972254666055158,36,-4.23508888888886,-11.0530999999999,0.999705391384683,0.99804543339501,108
2025-11-12,12,-22.4317972222222,-37.2083000000002,-30.0457499999998,0.994513041624051,0.993027098975976,0.996122398399271,72,-6.54268472222224,1.61079999999993,0.999034677125329,1.00032053907589,72
2025-11-12,18,-20.2525342592592,-38.4763000000003,17.2469666666667,0.995486429593443,0.992714963563603,1.0017831627583,108,2.8086388888888,19.2478499999997,1.00063614871843,1.00457359600247,36
2025-11-13,6,-10.6490916666667,29.7843,-156.1472,0.998187648692873,1.00812559555864,0.959783586048479,36,7.2726490740741,22.9819499999999,1.00095728313334,1.00371228471533,108
2025-11-13,12,4.29477500000003,37.72695,20.2660000000001,1.00130480959705,1.00812559555864,1.00308037089781,72,1.28965277777777,17.3929499999999,0.999224939449402,1.00283333567148,72
2025-11-13,18,12.2336851851852,41.9661499999997,107.2284,1.00239189722676,1.00812559555864,1.01594680998874,108,-25.5322,-9.30140000000006,0.993883806412622,0.99784703133055,36
2025-11-14,6,-1.60631111111107,-13.97,50.9193,1.00004027589737,0.994808897202747,1.01923459248414,36,-25.8248722222222,-33.0403500000002,0.99174459814936,0.989458993855472,108
2025-11-14,12,-28.2198333333333,-37.41615,-27.1083333333333,0.991697633341476,0.990048049686722,0.992985506834415,72,-11.3206305555555,-22.1123500000001,0.995939401831247,0.991809302777191,72
2025-11-14,18,-17.6401222222222,-20.7749999999999,-139.520683333333,0.994787467735833,0.992810332848375,0.950863881077875,108,-26.1605611111111,-33.0403500000002,0.990911667137946,0.988035177701896,36
2025-11-15,6,42.9126083333333,40.7749999999999,53.29145,1.01840638762701,1.0153688133504,1.02083956995172,36,9.70190833333335,-5.22999999999979,1.00384288964338,0.998337606271079,108
2025-11-15,12,22.8814333333333,23.2578999999998,-95.0649333333333,1.00950604105813,1.00916946308421,0.975368654418937,72,13.1277333333334,-5.81905000000006,1.00546148722044,0.997904849074673,72
2025-11-15,18,19.7132435185185,26.16875,-0.901266666666667,1.00785207052693,1.007367182681,0.999700827113681,108,12.8786027777778,-16.59455,1.00637884497637,0.993930248698778,36
