policy_id,a_kwh,cancellation_cost_yuan,charge_bus_kwh,date,discharge_bus_kwh,effective_issue,emergency_cost_yuan,emergency_kwh,g0_kwh,grid_unused_kwh,grid_used_kwh,increase_cost_yuan,load_kw,physical_interval_end,physical_interval_start,price_yuan_per_kwh,pv_actual_kw,pv_curtailment_kwh,retained_cost_yuan,slot_id,soc_end_kwh,soc_roundoff_adjustment_kwh,soc_start_kwh,total_cost_yuan
P3_MAIN_MEAN_ROLLOUT_061218,0,103.904856725,0,2025-03-01,-0,2025-03-01T06:00:00,0,0,505.25094444444449,0,0,0,3670.2761999999998,2025-03-01T12:40:00,2025-03-01T12:30:00,0.4113,7472.5964999999997,633.72005000000001,0,76,10800,0,10800,103.904856725
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,-0,2025-03-01T06:00:00,0,0,0,0,0,0,3631.3820999999998,2025-03-01T12:50:00,2025-03-01T12:40:00,0.56820000000000004,7408.9877999999999,629.60095000000013,0,77,10800,0,10800,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,-0,2025-03-01T06:00:00,0,0,0,0,0,0,3595.1500000000001,2025-03-01T13:00:00,2025-03-01T12:50:00,0.82789999999999997,7251.8999999999996,609.45833333333314,0,78,10800,0,10800,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,-0,2025-03-01T06:00:00,0,0,0,0,0,0,3545.8991999999998,2025-03-01T13:10:00,2025-03-01T13:00:00,0.86360000000000003,6980.0688,572.36160000000007,0,79,10800,0,10800,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,-0,2025-03-01T06:00:00,0,0,0,0,0,0,3489.7692999999999,2025-03-01T13:20:00,2025-03-01T13:10:00,0.84160000000000001,6833.4976999999999,557.28806666666662,0,80,10800,0,10800,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,-0,2025-03-01T06:00:00,0,0,0,0,0,0,3442.04,2025-03-01T13:30:00,2025-03-01T13:20:00,0.86180000000000001,6708.6750000000002,544.43916666666667,0,81,10800,0,10800,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,-0,2025-03-01T06:00:00,0,0,0,0,0,0,3405.8398999999999,2025-03-01T13:40:00,2025-03-01T13:30:00,0.86229999999999996,6286.4416000000001,480.10028333333332,0,82,10800,0,10800,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,-0,2025-03-01T06:00:00,0,0,0,0,0,0,3330.2525999999998,2025-03-01T13:50:00,2025-03-01T13:40:00,0.90259999999999996,5998.7981,444.75758333333329,0,83,10800,0,10800,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,-0,2025-03-01T06:00:00,0,0,0,0,0,0,3286.3299999999999,2025-03-01T14:00:00,2025-03-01T13:50:00,0.97540000000000004,5927.1374999999998,440.13458333333324,0,84,10800,0,10800,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,-0,2025-03-01T06:00:00,0,0,0,0,0,0,3402.6179000000002,2025-03-01T14:10:00,2025-03-01T14:00:00,1.0002,5744.2148999999999,390.26616666666666,0,85,10800,0,10800,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,-0,2025-03-01T06:00:00,0,0,0,0,0,0,3502.4014999999999,2025-03-01T14:20:00,2025-03-01T14:10:00,0.99780000000000002,5642.0598,356.60971666666671,0,86,10800,0,10800,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,-0,2025-03-01T06:00:00,0,0,0,0,0,0,3485.9699999999998,2025-03-01T14:30:00,2025-03-01T14:20:00,1.0270999999999999,5544.4875000000002,343.08625000000006,0,87,10800,0,10800,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,-0,2025-03-01T06:00:00,0,0,0,0,0,0,3419.2797,2025-03-01T14:40:00,2025-03-01T14:30:00,1.0906,5148.2683999999999,288.16478333333328,0,88,10800,0,10800,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,-0,2025-03-01T06:00:00,0,0,0,0,0,0,3406.9686000000002,2025-03-01T14:50:00,2025-03-01T14:40:00,0.93759999999999999,4838.2601000000004,238.54858333333334,0,89,10800,0,10800,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,-0,2025-03-01T06:00:00,0,0,0,0,0,0,3453.5,2025-03-01T15:00:00,2025-03-01T14:50:00,0.6694,4726.9499999999998,212.24166666666656,0,90,10800,0,10800,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,-0,2025-03-01T06:00:00,0,0,0,0,0,0,3463.1131,2025-03-01T15:10:00,2025-03-01T15:00:00,0.66000000000000003,4558.2471999999998,182.52234999999996,0,91,10800,0,10800,0
P3_MAIN_MEAN_ROLLOUT_061218,0,3.2883448587497255,0,2025-03-01,-0,2025-03-01T06:00:00,0,0,9.1127749999992389,0,0,0,3379.3575999999998,2025-03-01T15:20:00,2025-03-01T15:10:00,0.72170000000000001,4387.7206999999999,168.06051666666667,0,92,10800,0,10800,3.2883448587497255
P3_MAIN_MEAN_ROLLOUT_061218,15.530046640146452,25.741542087690178,0,2025-03-01,-0,2025-03-01T06:00:00,0,0,85.977616666665824,15.530046640146452,0,0,3330.4499999999998,2025-03-01T15:30:00,2025-03-01T15:20:00,0.73080000000000001,4141.0124999999998,135.09375,11.349358084619027,93,10800,0,10800,37.090900172309205
P3_MAIN_MEAN_ROLLOUT_061218,14.784160450167178,22.724442921616415,0,2025-03-01,-0,2025-03-01T06:00:00,0,0,75.109201388888749,14.784160450167178,0,0,3484.4758000000002,2025-03-01T15:40:00,2025-03-01T15:30:00,0.75339999999999996,3646.0201000000002,26.924049999999966,11.138386483155951,94,10800,0,10800,33.86282940477237
P3_MAIN_MEAN_ROLLOUT_061218,46.665491972833422,34.043392984617938,0,2025-03-01,6.1015413604999367,2025-03-01T06:00:00,0,0,133.69960416666683,5.6843418860808015e-14,46.665491972833365,0,3495.8157999999999,2025-03-01T15:50:00,2025-03-01T15:40:00,0.7823,3179.2136,0,36.506414370347585,95,10793.220509599445,0,10800,70.549807354965523
P3_MAIN_MEAN_ROLLOUT_061218,126.24098267238941,36.974558550570201,7.5327671117277832,2025-03-01,0,2025-03-01T06:00:00,0,0,218.04621805555564,34.214048893994956,92.026933778394451,0,3375.79,2025-03-01T16:00:00,2025-03-01T15:50:00,0.80549999999999999,2868.8249999999998,0,101.68711154260967,96,10800,0,10793.220509599445,138.66167009317988
P3_MAIN_MEAN_ROLLOUT_061218,153.10069752838876,31.616915165884894,0,2025-03-01,-0,2025-03-01T06:00:00,0,0,229.5531583333335,8.0221141950553942,145.07858333333337,0,3458.3110999999999,2025-03-01T16:10:00,2025-03-01T16:00:00,0.82709999999999995,2587.8395999999998,0,126.62958692573034,97,10800,0,10800,158.24650209161524
P3_MAIN_MEAN_ROLLOUT_061218,193.11903558723105,22.217100242868895,0,2025-03-01,5.9473977461021832,2025-03-01T06:00:00,2.4212454263761174e-13,5.6843418860808015e-14,245.27797499999991,0,193.11903558723105,0,3438.7784000000001,2025-03-01T16:20:00,2025-03-01T16:10:00,0.85189999999999999,2244.3798000000002,0,164.51810641676212,98,10793.391780282109,0,10800,186.73520665963127
P3_MAIN_MEAN_ROLLOUT_061218,266.26503280945326,17.640302264368749,7.3424663532124317,2025-03-01,0,2025-03-01T06:00:00,0,0,306.3976736111112,20.609233122907483,245.65579968654578,0,3307.4299999999998,2025-03-01T16:30:00,2025-03-01T16:20:00,0.87909999999999999,1877.55,0,234.07359034279037,99,10800,0,10793.391780282109,251.71389260715912
P3_MAIN_MEAN_ROLLOUT_061218,340.04961528939089,10.243906928093482,0,2025-03-01,-0,2025-03-01T06:00:00,0,0,362.75330972222218,49.310215289390896,290.73939999999999,0,3341.3200000000002,2025-03-01T16:40:00,2025-03-01T16:30:00,0.90239999999999998,1596.8835999999999,0,306.86077283714633,100,10800,0,10800,317.10467976523984
P3_MAIN_MEAN_ROLLOUT_061218,335.30309488502223,5.9342532140520685,0,2025-03-01,-0,2025-03-01T06:00:00,0,0,348.25573750000001,29.750261551688936,305.5528333333333,0,3153.8038000000001,2025-03-01T16:50:00,2025-03-01T16:40:00,0.9163,1320.4867999999999,0,307.23822584314587,101,10800,0,10800,313.17247905719796
P3_MAIN_MEAN_ROLLOUT_061218,287.22961799538427,11.459275311204676,0,2025-03-01,16.276215337949054,2025-03-01T06:00:00,0,0,311.96898611111112,-0,287.22961799538427,0,2831.6599999999999,2025-03-01T17:00:00,2025-03-01T16:50:00,0.9264,1010.625,0,266.08951811092402,102,10781.915316291168,0,10800,277.54879342212871
P3_MAIN_MEAN_ROLLOUT_061218,362.94353741424879,5.7989746664021915,4.4338707475820911,2025-03-01,0,2025-03-01T06:00:00,0,0,375.20093472222214,-0,362.94353741424879,0,2863.6165000000001,2025-03-01T17:10:00,2025-03-01T17:00:00,0.94620000000000004,712.55849999999998,0,343.4171751013622,103,10785.905799963992,0,10781.915316291168,349.21614976776442
P3_MAIN_MEAN_ROLLOUT_061218,432.38660684980567,0.39386166429305536,15.6602222622314,2025-03-01,0,2025-03-01T06:00:00,0,0,433.1951916666668,22.314751254241003,410.07185559556467,0,2797.9863999999998,2025-03-01T17:20:00,2025-03-01T17:10:00,0.97419999999999995,431.51659999999998,0,421.23103239308068,104,10800,0,10785.905799963992,421.62489405737375
P3_MAIN_MEAN_ROLLOUT_061218,434.01383830681317,7.487127957854236,0,2025-03-01,-0,2025-03-01T06:00:00,0,0,449.19763055555427,30.936338306813184,403.07749999999999,0,2609.6399999999999,2025-03-01T17:30:00,2025-03-01T17:20:00,0.98619999999999997,191.17500000000001,0,428.02444733817913,105,10800,0,10800,435.51157529603336
P3_MAIN_MEAN_ROLLOUT_061218,478.68265228775402,6.4978801946872311,0,2025-03-01,-0,2025-03-01T06:00:00,0,0,491.99798055555573,32.527135621087382,446.15551666666664,0,2714.7262999999998,2025-03-01T17:40:00,2025-03-01T17:30:00,0.97599999999999998,37.793199999999999,0,467.19426863284792,106,10800,0,10800,473.69214882753516
P3_MAIN_MEAN_ROLLOUT_061218,299.16154969047221,34.570575941248435,0,2025-03-01,142.68401697619447,2025-03-01T06:00:00,0,0,363.52680000000197,-0,299.16154969047221,0,2651.0734000000002,2025-03-01T17:50:00,2025-03-01T17:40:00,1.0742,0,0,321.35933667750527,107,10641.462203359784,0,10800,355.92991261875369
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,407.82166666666666,2025-03-01T06:00:00,0,0,0,0,0,0,2446.9299999999998,2025-03-01T18:00:00,2025-03-01T17:50:00,1.2313000000000001,0,-0,0,108,10188.327018174599,0,10641.462203359784,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,438.09813333333335,2025-03-01T06:00:00,0,0,0,0,0,0,2630.7939000000001,2025-03-01T18:10:00,2025-03-01T18:00:00,1.2561,2.2050999999999998,-0,0,109,9701.5513144708948,0,10188.327018174599,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,478.93980000000005,2025-03-01T06:00:00,0,0,0,0,0,0,2873.6388000000002,2025-03-01T18:20:00,2025-03-01T18:10:00,1.2446999999999999,0,-0,0,110,9169.3959811375607,0,9701.5513144708948,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,478.60833333333335,2025-03-01T06:00:00,0,0,0,0,0,0,2871.6500000000001,2025-03-01T18:30:00,2025-03-01T18:20:00,1.2544999999999999,0,-0,0,111,8637.6089441005242,0,9169.3959811375607,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,442.07319999999999,2025-03-01T06:00:00,0,0,0,0,0,0,2652.5974999999999,2025-03-01T18:40:00,2025-03-01T18:30:00,1.2522,0.1583,-0,0,112,8146.4164996560794,0,8637.6089441005242,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,427.57490000000001,2025-03-01T06:00:00,0,0,0,0,0,0,2565.4494,2025-03-01T18:50:00,2025-03-01T18:40:00,1.2881,0,-0,0,113,7671.3332774338569,0,8146.4164996560794,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,448.34666666666664,2025-03-01T06:00:00,0,0,0,0,0,0,2690.0799999999999,2025-03-01T19:00:00,2025-03-01T18:50:00,1.3466,0,-0,0,114,7173.1703144708936,0,7671.3332774338569,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,465.78991666666667,2025-03-01T06:00:00,0,0,0,0,0,0,2794.7509,2025-03-01T19:10:00,2025-03-01T19:00:00,1.3523000000000001,0.0114,-0,0,115,6655.6259626190422,0,7173.1703144708936,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,465.64861666666667,2025-03-01T06:00:00,0,0,0,0,0,0,2793.8917000000001,2025-03-01T19:20:00,2025-03-01T19:10:00,1.3445,0,-0,0,116,6138.23861076719,0,6655.6259626190422,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,462.84333333333331,2025-03-01T06:00:00,0,0,0,0,0,0,2777.0599999999999,2025-03-01T19:30:00,2025-03-01T19:20:00,1.3483000000000001,0,-0,0,117,5623.96824039682,0,6138.23861076719,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,478.94683333333336,2025-03-01T06:00:00,0,0,0,0,0,0,2873.681,2025-03-01T19:40:00,2025-03-01T19:30:00,1.349,0,-0,0,118,5091.8050922486718,0,5623.96824039682,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,474.61380000000003,2025-03-01T06:00:00,0,0,0,0,0,0,2847.6828,2025-03-01T19:50:00,2025-03-01T19:40:00,1.3472999999999999,0,-0,0,119,4564.4564255820051,0,5091.8050922486718,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,448.63000000000005,2025-03-01T06:00:00,0,0,0,0,0,0,2691.7800000000002,2025-03-01T20:00:00,2025-03-01T19:50:00,1.3482000000000001,0,-0,0,120,4065.9786478042274,0,4564.4564255820051,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,443.83996666666667,2025-03-01T06:00:00,0,0,0,0,0,0,2663.0398,2025-03-01T20:10:00,2025-03-01T20:00:00,1.3512999999999999,0,-0,0,121,3572.823129285709,0,4065.9786478042274,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,463.60115000000002,2025-03-01T06:00:00,0,0,0,0,0,0,2781.6069000000002,2025-03-01T20:20:00,2025-03-01T20:10:00,1.3400000000000001,0,-0,0,122,3057.7107403968203,0,3572.823129285709,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,471.35500000000002,2025-03-01T06:00:00,0,0,0,0,0,0,2828.1300000000001,2025-03-01T20:30:00,2025-03-01T20:20:00,1.3489,0,-0,0,123,2533.9829626190426,0,3057.7107403968203,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,430.95596666666665,2025-03-01T06:00:00,0,0,0,0,0,0,2585.7357999999999,2025-03-01T20:40:00,2025-03-01T20:30:00,1.3952,0,-0,0,124,2055.1429996560796,0,2533.9829626190426,0
P3_MAIN_MEAN_ROLLOUT_061218,0,0,0,2025-03-01,421.72084999999998,2025-03-01T06:00:00,0,0,0,0,0,0,2530.3251,2025-03-01T20:50:00,2025-03-01T20:40:00,1.2225999999999999,0,-0,0,125,1586.5642774338573,0,2055.1429996560796,0
P3_MAIN_MEAN_ROLLOUT_061218,459.34900276899424,0.50206030798726664,0,2025-03-01,1.5859972310057628,2025-03-01T06:00:00,0,0,460.42499999999995,-0,459.34900276899424,0,2765.6100000000001,2025-03-01T21:00:00,2025-03-01T20:50:00,0.93320000000000003,0,0,428.66448938402544,126,1584.8020582882955,0,1586.5642774338573,429.16654969201272
P3_MAIN_MEAN_ROLLOUT_061218,448.43803806218835,0.80223625927047659,0,2025-03-01,38.216945271144994,2025-03-01T06:00:00,0,0,450.20741666666669,-0,448.43803806218835,0,2919.9299000000001,2025-03-01T21:10:00,2025-03-01T21:00:00,0.90680000000000005,0,0,406.64361291479241,127,1542.3387857648011,0,1584.8020582882955,407.44584917406291
P3_MAIN_MEAN_ROLLOUT_061218,473.00504384452444,2.7484937566480396,0,2025-03-01,12.541656155475607,2025-03-01T06:00:00,0,0,478.87099999999992,-0,473.00504384452444,0,2913.2802000000001,2025-03-01T21:20:00,2025-03-01T21:10:00,0.93710000000000004,0,0,443.25302658670387,128,1528.403612258717,0,1542.3387857648011,446.0015203433519
P3_MAIN_MEAN_ROLLOUT_061218,500.23771322794499,2.3024328837131085,28.202713227944969,2025-03-01,0,2025-03-01T06:00:00,0,0,505.15166666666681,-0,500.23771322794499,0,2832.21,2025-03-01T21:30:00,2025-03-01T21:20:00,0.93710000000000004,0,0,468.77276106590728,129,1553.7860541638674,0,1528.403612258717,471.07519394962037
P3_MAIN_MEAN_ROLLOUT_061218,487.36863238502241,5.5785549888720904,21.635182385022404,2025-03-01,0,2025-03-01T06:00:00,0,0,498.6715499999998,-0,487.36863238502241,0,2794.4007000000001,2025-03-01T21:40:00,2025-03-01T21:30:00,0.98709999999999998,0,0,481.08157702725561,130,1573.2577183103876,0,1553.7860541638674,486.6601320161277
P3_MAIN_MEAN_ROLLOUT_061218,469.27709999999996,0,19.940866666666579,2025-03-01,0,2025-03-01T06:00:00,0,0,469.27709999999996,-0,469.27709999999996,0,2696.0174000000002,2025-03-01T21:50:00,2025-03-01T21:40:00,0.77639999999999998,0,0,364.34674043999996,131,1591.2044983103876,0,1573.2577183103876,364.34674043999996
P3_MAIN_MEAN_ROLLOUT_061218,439.72499999999997,0,26.694999999999993,2025-03-01,0,2025-03-01T06:00:00,0,0,439.72499999999997,-0,439.72499999999997,0,2478.1799999999998,2025-03-01T22:00:00,2025-03-01T21:50:00,0.4209,0,0,185.08025249999997,132,1615.2299983103876,0,1591.2044983103876,185.08025249999997
P3_MAIN_MEAN_ROLLOUT_061218,404.00771666666674,0,31.644150000000081,2025-03-01,0,2025-03-01T06:00:00,0,0,404.00771666666674,-0,404.00771666666674,0,2234.1813999999999,2025-03-01T22:10:00,2025-03-01T22:00:00,0.38590000000000002,0,0,155.9065778616667,133,1643.7097333103877,0,1615.2299983103876,155.9065778616667
P3_MAIN_MEAN_ROLLOUT_061218,398.46821666666671,0,24.774500000000046,2025-03-01,0,2025-03-01T06:00:00,0,0,398.46821666666671,-0,398.46821666666671,0,2242.1623,2025-03-01T22:20:00,2025-03-01T22:10:00,0.43680000000000002,0,0,174.05091704000003,134,1666.0067833103878,0,1643.7097333103877,174.05091704000003
P3_MAIN_MEAN_ROLLOUT_061218,411.27999999999997,0,11.118333333333339,2025-03-01,0,2025-03-01T06:00:00,0,0,411.27999999999997,-0,411.27999999999997,0,2400.9699999999998,2025-03-01T22:30:00,2025-03-01T22:20:00,0.41980000000000001,0,0,172.65534399999999,135,1676.0132833103878,0,1666.0067833103878,172.65534399999999
P3_MAIN_MEAN_ROLLOUT_061218,368.1560833333333,0,0,2025-03-01,20.712266666666665,2025-03-01T06:00:00,0,0,368.1560833333333,-0,368.1560833333333,0,2333.2100999999998,2025-03-01T22:40:00,2025-03-01T22:30:00,0.41860000000000003,0,0,154.11013648333332,136,1652.9996536807582,0,1676.0132833103878,154.11013648333332
P3_MAIN_MEAN_ROLLOUT_061218,379.53580000000005,0,5.3699000000000865,2025-03-01,0,2025-03-01T06:00:00,0,0,379.53580000000005,-0,379.53580000000005,0,2244.9953999999998,2025-03-01T22:50:00,2025-03-01T22:40:00,0.42409999999999998,0,0,160.96113278000001,137,1657.8325636807583,0,1652.9996536807582,160.96113278000001
P3_MAIN_MEAN_ROLLOUT_061218,436.24000000000007,0,55.243333333333396,2025-03-01,0,2025-03-01T06:00:00,0,0,436.24000000000007,-0,436.24000000000007,0,2285.98,2025-03-01T23:00:00,2025-03-01T22:50:00,0.42370000000000002,0,0,184.83488800000003,138,1707.5515636807584,0,1657.8325636807583,184.83488800000003
P3_MAIN_MEAN_ROLLOUT_061218,421.97033333333326,0,23.294199999999933,2025-03-01,0,2025-03-01T06:00:00,0,0,421.97033333333326,-0,421.97033333333326,0,2392.0567999999998,2025-03-01T23:10:00,2025-03-01T23:00:00,0.42480000000000001,0,0,179.25299759999999,139,1728.5163436807584,0,1707.5515636807584,179.25299759999999
P3_MAIN_MEAN_ROLLOUT_061218,408.97763333333342,0,0,2025-03-01,3.0026999999999475,2025-03-01T06:00:00,0,0,408.97763333333342,-0,408.97763333333342,0,2471.8820000000001,2025-03-01T23:20:00,2025-03-01T23:10:00,0.42399999999999999,0,0,173.40651653333336,140,1725.1800103474252,0,1728.5163436807584,173.40651653333336
P3_MAIN_MEAN_ROLLOUT_061218,416.64666666666659,0,12.441666666666606,2025-03-01,0,2025-03-01T06:00:00,0,0,416.64666666666659,-0,416.64666666666659,0,2425.23,2025-03-01T23:30:00,2025-03-01T23:20:00,0.42199999999999999,0,0,175.82489333333331,141,1736.3775103474252,0,1725.1800103474252,175.82489333333331
P3_MAIN_MEAN_ROLLOUT_061218,412.83446666666663,0,31.641583333333301,2025-03-01,0,2025-03-01T06:00:00,0,0,412.83446666666663,-0,412.83446666666663,0,2287.1572999999999,2025-03-01T23:40:00,2025-03-01T23:30:00,0.42399999999999999,0,0,175.04181386666664,142,1764.8549353474252,0,1736.3775103474252,175.04181386666664
P3_MAIN_MEAN_ROLLOUT_061218,479.24726666666669,0,43.702150000000017,2025-03-01,0,2025-03-01T06:00:00,0,0,479.24726666666669,-0,479.24726666666669,0,2613.2707,2025-03-01T23:50:00,2025-03-01T23:40:00,0.42709999999999998,0,0,204.68650759333335,143,1804.1868703474252,0,1764.8549353474252,204.68650759333335
P3_MAIN_MEAN_ROLLOUT_061218,596.49666666666667,0,58.891666666666652,2025-03-01,0,2025-03-01T06:00:00,0,0,596.49666666666667,-0,596.49666666666667,0,3225.6300000000001,2025-03-02T00:00:00,2025-03-01T23:50:00,0.42759999999999998,0,0,255.06197466666666,144,1857.1893703474252,0,1804.1868703474252,255.06197466666666
P3_MAIN_MEAN_ROLLOUT_061218,1457.6883166666667,0,833.33333333333337,2025-03-02,0,2025-03-02T00:00:00,0,0,1457.6883166666667,64.107999999999947,1393.5803166666667,0,3361.4819000000002,2025-03-02T00:10:00,2025-03-02T00:00:00,0.42480000000000001,0,0,619.22599692000006,1,2607.1893703474252,0,1857.1893703474252,619.22599692000006
P3_MAIN_MEAN_ROLLOUT_061218,1435.5828166666668,0,833.33333333333337,2025-03-02,0,2025-03-02T00:00:00,0,0,1435.5828166666668,42.945033333333413,1392.6377833333333,0,3355.8267000000001,2025-03-02T00:20:00,2025-03-02T00:10:00,0.42449999999999999,0,0,609.40490567500001,2,3357.1893703474252,0,2607.1893703474252,609.40490567500001
P3_MAIN_MEAN_ROLLOUT_061218,1431.3833333333334,0,833.33333333333337,2025-03-02,0,2025-03-02T00:00:00,0,0,1431.3833333333334,28.069999999999936,1403.3133333333335,0,3419.8800000000001,2025-03-02T00:30:00,2025-03-02T00:20:00,0.4269,0,0,611.057545,3,4107.1893703474252,0,3357.1893703474252,611.057545
P3_MAIN_MEAN_ROLLOUT_061218,1419.50305,0,833.33333333333337,2025-03-02,0,2025-03-02T00:00:00,0,0,1419.50305,16.397650000000112,1403.1053999999999,0,3418.6324,2025-03-02T00:40:00,2025-03-02T00:30:00,0.42720000000000002,0,0,606.41170296000007,4,4857.1893703474252,0,4107.1893703474252,606.41170296000007
P3_MAIN_MEAN_ROLLOUT_061218,1421.0276166666667,0,833.33333333333337,2025-03-02,0,2025-03-02T00:00:00,0,0,1421.0276166666667,11.834833333333336,1409.1927833333334,0,3455.1567,2025-03-02T00:50:00,2025-03-02T00:40:00,0.42709999999999998,0,0,606.92089507833339,5,5607.1893703474252,0,4857.1893703474252,606.92089507833339
P3_MAIN_MEAN_ROLLOUT_061218,1418.6916666666666,0,832.47833333333324,2025-03-02,0,2025-03-02T00:00:00,0,0,1418.6916666666666,-0,1418.6916666666666,0,3517.2800000000002,2025-03-02T01:00:00,2025-03-02T00:50:00,0.42849999999999999,0,0,607.90937916666667,6,6356.4198703474249,0,5607.1893703474252,607.90937916666667
P3_MAIN_MEAN_ROLLOUT_061218,587.67719999999997,0,6.5615666666666357,2025-03-02,0,2025-03-02T00:00:00,0,0,587.67719999999997,-0,587.67719999999997,0,3486.6938,2025-03-02T01:10:00,2025-03-02T01:00:00,0.43109999999999998,0,0,253.34764091999998,7,6362.3252803474252,0,6356.4198703474249,253.34764091999998
P3_MAIN_MEAN_ROLLOUT_061218,1446.0546333333334,0,833.33333333333337,2025-03-02,0,2025-03-02T00:00:00,0,0,1446.0546333333334,25.206533333333255,1420.8481000000002,0,3525.0886,2025-03-02T01:20:00,2025-03-02T01:10:00,0.43020000000000003,0,0,622.09270326000012,8,7112.3252803474252,0,6362.3252803474252,622.09270326000012
P3_MAIN_MEAN_ROLLOUT_061218,1458.4216666666666,0,833.33333333333337,2025-03-02,0,2025-03-02T00:00:00,0,0,1458.4216666666666,27.928333333333285,1430.4933333333333,0,3582.96,2025-03-02T01:30:00,2025-03-02T01:20:00,0.4279,0,0,624.0586311666666,9,7862.3252803474252,0,7112.3252803474252,624.0586311666666
P3_MAIN_MEAN_ROLLOUT_061218,616.48599999999999,0,41.798850000000016,2025-03-02,0,2025-03-02T00:00:00,0,0,616.48599999999999,-0,616.48599999999999,0,3448.1228999999998,2025-03-02T01:40:00,2025-03-02T01:30:00,0.43120000000000003,0,0,265.82876320000003,10,7899.9442453474248,0,7862.3252803474252,265.82876320000003
P3_MAIN_MEAN_ROLLOUT_061218,609.58925000000011,0,46.970466666666766,2025-03-02,0,2025-03-02T00:00:00,0,0,609.58925000000011,-0,609.58925000000011,0,3375.7127,2025-03-02T01:50:00,2025-03-02T01:40:00,0.43330000000000002,0,0,264.13502202500007,11,7942.2176653474253,0,7899.9442453474248,264.13502202500007
P3_MAIN_MEAN_ROLLOUT_061218,1363.5462551695277,0,795.4812551695278,2025-03-02,0,2025-03-02T00:00:00,0,0,1363.5462551695277,-0,1363.5462551695277,0,3408.3899999999999,2025-03-02T02:00:00,2025-03-02T01:50:00,0.43109999999999998,0,0,587.82479060358344,12,8658.1507949999996,0,7942.2176653474253,587.82479060358344
P3_MAIN_MEAN_ROLLOUT_061218,1441.4783333333335,0,833.33333333333337,2025-03-02,0,2025-03-02T00:00:00,0,0,1441.4783333333335,47.902000000000044,1393.5763333333334,0,3361.4580000000001,2025-03-02T02:10:00,2025-03-02T02:00:00,0.42930000000000001,0,0,618.82664850000003,13,9408.1507949999996,0,8658.1507949999996,618.82664850000003
P3_MAIN_MEAN_ROLLOUT_061218,628.0844166666667,0,52.162850000000049,2025-03-02,0,2025-03-02T00:00:00,0,0,628.0844166666667,-0,628.0844166666667,0,3455.5293999999999,2025-03-02T02:20:00,2025-03-02T02:10:00,0.43240000000000001,0,0,271.58370176666671,14,9455.0973599999998,0,9408.1507949999996,271.58370176666671
P3_MAIN_MEAN_ROLLOUT_061218,632.93666666666661,0,20.166666666666629,2025-03-02,0,2025-03-02T00:00:00,0,0,632.93666666666661,-0,632.93666666666661,0,3676.6199999999999,2025-03-02T02:30:00,2025-03-02T02:20:00,0.43669999999999998,0,0,276.40344233333332,15,9473.2473599999994,0,9455.0973599999998,276.40344233333332
