forecast_branch,issue_hour,horizon_class,daylight,lead_hour,variable,sample_count,unavailable_count,mae_kw,rmse_kw,bias_kw,scope
NO_PREFIX,6,次日延续,夜间,24,LOAD,2142,6,163.58024719887956,214.900479800076,3.2955332866479914,发行—目标重叠记录，非独立样本
NO_PREFIX,6,次日延续,夜间,24,PV,2142,6,57.426323778400267,112.44147427327735,19.232854435107374,发行—目标重叠记录，非独立样本
NO_PREFIX,12,当日剩余,夜间,7,LOAD,2148,0,188.09524981378027,266.76245766778027,1.8534943202979559,发行—目标重叠记录，非独立样本
NO_PREFIX,12,当日剩余,夜间,7,PV,2148,0,88.881673161080073,143.27355688404981,88.701624581005575,发行—目标重叠记录，非独立样本
NO_PREFIX,12,当日剩余,夜间,8,LOAD,2148,0,184.00216894785845,258.65429088613104,2.0153396182495391,发行—目标重叠记录，非独立样本
NO_PREFIX,12,当日剩余,夜间,8,PV,2148,0,0.22972823556797017,0.86096677887521522,-0.01327918994413408,发行—目标重叠记录，非独立样本
NO_PREFIX,12,当日剩余,夜间,9,LOAD,2148,0,190.08709278398513,269.44913853685784,1.9999589851024171,发行—目标重叠记录，非独立样本
NO_PREFIX,12,当日剩余,夜间,9,PV,2148,0,0.00075465549348230907,0.0034714316915109848,-0.00075465549348230907,发行—目标重叠记录，非独立样本
NO_PREFIX,12,当日剩余,夜间,10,LOAD,2148,0,191.01056084729981,270.25680848552889,2.5372731378026048,发行—目标重叠记录，非独立样本
NO_PREFIX,12,当日剩余,夜间,10,PV,2148,0,0,0,0,发行—目标重叠记录，非独立样本
NO_PREFIX,12,当日剩余,夜间,11,LOAD,2148,0,193.17412337057729,267.13763148228884,1.8937530726256993,发行—目标重叠记录，非独立样本
NO_PREFIX,12,当日剩余,夜间,11,PV,2148,0,0,0,0,发行—目标重叠记录，非独立样本
NO_PREFIX,12,当日剩余,夜间,12,LOAD,2148,0,185.01200325884545,256.64225610233785,4.0148860335195504,发行—目标重叠记录，非独立样本
NO_PREFIX,12,当日剩余,夜间,12,PV,2148,0,0,0,0,发行—目标重叠记录，非独立样本
NO_PREFIX,12,当日剩余,白昼,1,LOAD,2148,0,171.62049450651767,234.65305792387883,3.270404376163873,发行—目标重叠记录，非独立样本
NO_PREFIX,12,当日剩余,白昼,1,PV,2148,0,174.09900242085666,232.72452563773905,-31.28584343575454,发行—目标重叠记录，非独立样本
NO_PREFIX,12,当日剩余,白昼,2,LOAD,2148,0,173.53723277467412,234.71165242690049,4.5912897579143364,发行—目标重叠记录，非独立样本
NO_PREFIX,12,当日剩余,白昼,2,PV,2148,0,178.2518865223463,230.83909266629851,45.534172067038789,发行—目标重叠记录，非独立样本
NO_PREFIX,12,当日剩余,白昼,3,LOAD,2148,0,177.7624731378026,249.65152751368191,4.3207109404096746,发行—目标重叠记录，非独立样本
NO_PREFIX,12,当日剩余,白昼,3,PV,2148,0,183.33695346834256,235.04957708679248,89.552550698323827,发行—目标重叠记录，非独立样本
NO_PREFIX,12,当日剩余,白昼,4,LOAD,2148,0,178.59855176908749,250.09751095307607,3.6226704841713024,发行—目标重叠记录，非独立样本
NO_PREFIX,12,当日剩余,白昼,4,PV,2148,0,182.74498761638731,226.567691945848,132.2933476256982,发行—目标重叠记录，非独立样本
NO_PREFIX,12,当日剩余,白昼,5,LOAD,2148,0,184.14891340782123,261.42734301194764,3.0175351024208386,发行—目标重叠记录，非独立样本
NO_PREFIX,12,当日剩余,白昼,5,PV,2148,0,180.9394669459962,208.9459446102662,163.96220521415265,发行—目标重叠记录，非独立样本
NO_PREFIX,12,当日剩余,白昼,6,LOAD,2148,0,190.92145465549345,268.37802964538923,2.4998164804469125,发行—目标重叠记录，非独立样本
NO_PREFIX,12,当日剩余,白昼,6,PV,2148,0,168.34690480291744,205.08391558911399,165.96475037243945,发行—目标重叠记录，非独立样本
NO_PREFIX,12,次日延续,夜间,13,LOAD,2142,6,177.57029295051353,247.63855691373254,2.3947692343604152,发行—目标重叠记录，非独立样本
NO_PREFIX,12,次日延续,夜间,13,PV,2142,6,0,0,0,发行—目标重叠记录，非独立样本
NO_PREFIX,12,次日延续,夜间,14,LOAD,2142,6,178.35735345471525,246.42007083744414,1.9725076097105512,发行—目标重叠记录，非独立样本
NO_PREFIX,12,次日延续,夜间,14,PV,2142,6,0,0,0,发行—目标重叠记录，非独立样本
NO_PREFIX,12,次日延续,夜间,15,LOAD,2142,6,171.30651288515404,236.05135288932254,2.9024241830065374,发行—目标重叠记录，非独立样本
NO_PREFIX,12,次日延续,夜间,15,PV,2142,6,0,0,0,发行—目标重叠记录，非独立样本
NO_PREFIX,12,次日延续,夜间,16,LOAD,2142,6,165.22907572362277,222.72877661756505,3.2654311858076559,发行—目标重叠记录，非独立样本
NO_PREFIX,12,次日延续,夜间,16,PV,2142,6,0.00075812324929971995,0.0034885948629279177,-0.00075812324929971995,发行—目标重叠记录，非独立样本
NO_PREFIX,12,次日延续,夜间,17,LOAD,2142,6,165.1681940242764,220.68289532539646,2.0357416433239988,发行—目标重叠记录，非独立样本
NO_PREFIX,12,次日延续,夜间,17,PV,2142,6,0.20499613289760349,0.78917211892139683,-0.054945798319327721,发行—目标重叠记录，非独立样本
NO_PREFIX,12,次日延续,夜间,18,LOAD,2142,6,163.58024719887956,214.900479800076,3.2955332866479914,发行—目标重叠记录，非独立样本
