issue_date,issue_datetime,issue_hour,target_interval_start,target_interval_end,lead_slot,horizon_class,load_forecast_kw,pv_forecast_kw,load_actual_kw,pv_actual_kw,net_load_forecast_kw,net_load_actual_kw
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T00:00:00,2025-03-20T00:10:00,1,当日剩余,3617.1514000000002,0,3299.0689000000002,0,3617.1514,3299.0689
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T00:10:00,2025-03-20T00:20:00,2,当日剩余,3585.3143,0,3421.8809999999999,0,3585.3143,3421.881
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T00:20:00,2025-03-20T00:30:00,3,当日剩余,3514.21,0,3683.1100000000001,0,3514.21,3683.11
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T00:30:00,2025-03-20T00:40:00,4,当日剩余,3566.7633000000001,0,3476.7370000000001,0,3566.7633,3476.737
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T00:40:00,2025-03-20T00:50:00,5,当日剩余,3529.7640000000001,0,3302.6695,0,3529.764,3302.6695
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T00:50:00,2025-03-20T01:00:00,6,当日剩余,3390.5999999999999,0,3426.9400000000001,0,3390.6,3426.94
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T01:00:00,2025-03-20T01:10:00,7,当日剩余,3352.8782999999999,0,3609.5342999999998,0,3352.8783,3609.5343
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T01:10:00,2025-03-20T01:20:00,8,当日剩余,3308.9054999999998,0,3668.9025000000001,0,3308.9055,3668.9025
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T01:20:00,2025-03-20T01:30:00,9,当日剩余,3260.0799999999999,0,3589.3000000000002,0,3260.08,3589.3
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T01:30:00,2025-03-20T01:40:00,10,当日剩余,3353.4584,0,3503.6156999999998,0,3353.4584,3503.6157
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T01:40:00,2025-03-20T01:50:00,11,当日剩余,3552.8391999999999,0,3545.9703,0,3552.8392,3545.9703
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T01:50:00,2025-03-20T02:00:00,12,当日剩余,3655.73,0,3590.6599999999999,0,3655.73,3590.66
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T02:00:00,2025-03-20T02:10:00,13,当日剩余,3484.6496000000002,0,3395.9016999999999,0,3484.6496,3395.9017
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T02:10:00,2025-03-20T02:20:00,14,当日剩余,3416.4268999999999,0,3276.7246,0,3416.4269,3276.7246
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T02:20:00,2025-03-20T02:30:00,15,当日剩余,3529.1900000000001,0,3394.2800000000002,0,3529.19,3394.28
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T02:30:00,2025-03-20T02:40:00,16,当日剩余,3565.0967000000001,0,3587.5594000000001,0,3565.0967,3587.5594
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T02:40:00,2025-03-20T02:50:00,17,当日剩余,3662.8512000000001,0,3605.7267999999999,0,3662.8512,3605.7268
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T02:50:00,2025-03-20T03:00:00,18,当日剩余,3749.1399999999999,0,3522.79,0,3749.14,3522.79
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T03:00:00,2025-03-20T03:10:00,19,当日剩余,3576.3344000000002,0,3631.2618000000002,0,3576.3344,3631.2618
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T03:10:00,2025-03-20T03:20:00,20,当日剩余,3450.3953000000001,0,3731.3543,0,3450.3953,3731.3543
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T03:20:00,2025-03-20T03:30:00,21,当日剩余,3522.3699999999999,0,3721.0100000000002,0,3522.37,3721.01
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T03:30:00,2025-03-20T03:40:00,22,当日剩余,3631.2280000000001,0,3699.7384999999999,0,3631.228,3699.7385
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T03:40:00,2025-03-20T03:50:00,23,当日剩余,3569.4386,0,3674.7824999999998,0,3569.4386,3674.7825
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T03:50:00,2025-03-20T04:00:00,24,当日剩余,3455.04,0,3623.5799999999999,0,3455.04,3623.58
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T04:00:00,2025-03-20T04:10:00,25,当日剩余,3583.9838,0,3538.7696999999998,0.0019,3583.9838,3538.7677999999996
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T04:10:00,2025-03-20T04:20:00,26,当日剩余,3645.8233,0,3488.7842999999998,0,3645.8233,3488.7843
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T04:20:00,2025-03-20T04:30:00,27,当日剩余,3577.0700000000002,0,3513.5100000000002,0,3577.07,3513.51
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T04:30:00,2025-03-20T04:40:00,28,当日剩余,3630.4400999999998,0,3598.3779,0.027099999999999999,3630.4401,3598.3508
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T04:40:00,2025-03-20T04:50:00,29,当日剩余,3717.5034000000001,0,3700.4358999999999,0,3717.5034,3700.4359
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T04:50:00,2025-03-20T05:00:00,30,当日剩余,3727.0700000000002,0,3753.5700000000002,0,3727.07,3753.57
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T05:00:00,2025-03-20T05:10:00,31,当日剩余,3652.3285999999998,0,3716.9811,0.37759999999999999,3652.3286,3716.6035
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T05:10:00,2025-03-20T05:20:00,32,当日剩余,3627.5868999999998,0,3707.0664000000002,0,3627.5869,3707.0664
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T05:20:00,2025-03-20T05:30:00,33,当日剩余,3625.8699999999999,0,3642.6900000000001,0,3625.87,3642.69
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T05:30:00,2025-03-20T05:40:00,34,当日剩余,3603.0837999999999,0,3457.8398000000002,5.2594000000000003,3603.0838,3452.5804000000003
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T05:40:00,2025-03-20T05:50:00,35,当日剩余,4178.7819,0,4028.7786999999998,0,4178.7819,4028.7787
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T05:50:00,2025-03-20T06:00:00,36,当日剩余,4976.2600000000002,0,4962.0900000000001,0,4976.26,4962.09
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T06:00:00,2025-03-20T06:10:00,37,当日剩余,4927.8193000000001,145.37160833333331,4905.1198000000004,153.42019999999999,4782.447691666667,4751.699600000001
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T06:10:00,2025-03-20T06:20:00,38,当日剩余,4816.9758000000002,436.114825,4660.8239000000003,401.04399999999998,4380.8609750000005,4259.7799
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T06:20:00,2025-03-20T06:30:00,39,当日剩余,4945.1999999999998,726.85804166666674,4703.75,675.52499999999998,4218.341958333333,4028.225
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T06:30:00,2025-03-20T06:40:00,40,当日剩余,4841.0708000000004,1017.6012583333334,4726.9008000000003,952.63160000000005,3823.4695416666673,3774.2692
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T06:40:00,2025-03-20T06:50:00,41,当日剩余,4756.7741999999998,1308.3444749999999,4819.4732999999997,1302.5378000000001,3448.429725,3516.9354999999996
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T06:50:00,2025-03-20T07:00:00,42,当日剩余,4785.54,1599.0876916666666,4880.3299999999999,1693.2375,3186.4523083333333,3187.0924999999997
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T07:00:00,2025-03-20T07:10:00,43,当日剩余,4770.8891000000003,1915.7332666666666,4689.3761000000004,2009.9231,2855.1558333333337,2679.4530000000004
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T07:10:00,2025-03-20T07:20:00,44,当日剩余,4933.7109,2258.2811999999999,4713.3645999999999,2305.9149000000002,2675.4297,2407.4496999999997
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T07:20:00,2025-03-20T07:30:00,45,当日剩余,5017.0699999999997,2600.8291333333332,4827.1999999999998,2609.7375000000002,2416.2408666666665,2217.4624999999996
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T07:30:00,2025-03-20T07:40:00,46,当日剩余,4678.8593000000001,2943.3770666666669,4578.1559999999999,2894.0147999999999,1735.4822333333332,1684.1412
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T07:40:00,2025-03-20T07:50:00,47,当日剩余,5430.5740999999998,3285.9250000000002,5187.0367999999999,3179.5684000000001,2144.6490999999996,2007.4683999999997
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T07:50:00,2025-03-20T08:00:00,48,当日剩余,6755.9700000000003,3628.4729333333335,6405.5900000000001,3476.5124999999998,3127.497066666667,2929.0775000000003
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T08:00:00,2025-03-20T08:10:00,49,当日剩余,6545.8122000000003,3945.0162833333334,6658.0486000000001,3761.2255,2600.795916666667,2896.8231
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T08:10:00,2025-03-20T08:20:00,50,当日剩余,6234.5497999999998,4235.5550499999999,6606.6000999999997,3976.3717000000001,1998.9947499999998,2630.2283999999995
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T08:20:00,2025-03-20T08:30:00,51,当日剩余,6481.0900000000001,4526.0938166666665,6687.2700000000004,4220.3249999999998,1954.9961833333336,2466.9450000000006
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T08:30:00,2025-03-20T08:40:00,52,当日剩余,6510.8473999999997,4816.632583333334,6649.7759999999998,4653.7429000000002,1694.2148166666657,1996.0330999999996
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T08:40:00,2025-03-20T08:50:00,53,当日剩余,6551.7772999999997,5107.1713500000005,6705.5334999999995,5037.5027,1444.6059499999992,1668.0307999999995
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T08:50:00,2025-03-20T09:00:00,54,当日剩余,6666.0600000000004,5397.7101166666671,6757.8100000000004,5180.8874999999998,1268.3498833333333,1576.9225000000006
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T09:00:00,2025-03-20T09:10:00,55,当日剩余,6601.3222999999998,5692.4216249999999,6494.2003999999997,5166.4978000000001,908.9006749999999,1327.7025999999996
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T09:10:00,2025-03-20T09:20:00,56,当日剩余,6573.4360999999999,5991.305875,6436.4391999999998,5533.3289999999997,582.1302249999999,903.1102000000001
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T09:20:00,2025-03-20T09:30:00,57,当日剩余,6614.79,6290.1901249999992,6570.8500000000004,6107.7375000000002,324.5998750000008,463.1125000000002
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T09:30:00,2025-03-20T09:40:00,58,当日剩余,6548.6468000000004,6589.0743750000001,6399.3635000000004,6182.7950000000001,-40.427574999999706,216.5685000000003
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T09:40:00,2025-03-20T09:50:00,59,当日剩余,6569.7745000000004,6887.9586250000002,6445.9300999999996,6198.3860000000004,-318.18412499999977,247.54409999999916
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T09:50:00,2025-03-20T10:00:00,60,当日剩余,6666.8100000000004,7186.8428750000003,6697.4300000000003,6426.1875,-520.0328749999999,271.2425000000003
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T10:00:00,2025-03-20T10:10:00,61,当日剩余,6615.2016999999996,7412.4271166666667,6577.9956000000002,6675.2480999999998,-797.2254166666671,-97.2524999999996
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T10:10:00,2025-03-20T10:20:00,62,当日剩余,6539.3464000000004,7564.7113499999996,6445.2772000000004,6774.0039999999999,-1025.3649499999992,-328.72679999999946
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T10:20:00,2025-03-20T10:30:00,63,当日剩余,6477.96,7716.9955833333333,6473.6099999999997,6879.0749999999998,-1239.0355833333333,-405.46500000000015
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T10:30:00,2025-03-20T10:40:00,64,当日剩余,6366.0056999999997,7869.2798166666671,6454.2353000000003,7268.5137000000004,-1503.2741166666674,-814.2784000000001
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T10:40:00,2025-03-20T10:50:00,65,当日剩余,6413.9504999999999,8021.56405,6352.3360000000002,7455.3554000000004,-1607.61355,-1103.0194000000001
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T10:50:00,2025-03-20T11:00:00,66,当日剩余,6574.3800000000001,8173.8482833333337,6279.8999999999996,7263,-1599.4682833333336,-983.1000000000004
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T11:00:00,2025-03-20T11:10:00,67,当日剩余,6549.5231999999996,8216.4028500000004,6362.0436,7021.6679000000004,-1666.8796500000008,-659.6243000000004
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T11:10:00,2025-03-20T11:20:00,68,当日剩余,6360.3077999999996,8149.22775,6393.8373000000001,7052.8842000000004,-1788.9199500000004,-659.0469000000003
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T11:20:00,2025-03-20T11:30:00,69,当日剩余,6232.5600000000004,8082.0526499999996,6360.1000000000004,7317.5625,-1849.4926499999992,-957.4624999999996
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T11:30:00,2025-03-20T11:40:00,70,当日剩余,6357.7493999999997,8014.8775500000002,6424.0276000000003,7505.6333000000004,-1657.1281500000005,-1081.6057
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T11:40:00,2025-03-20T11:50:00,71,当日剩余,6325.6392999999998,7947.7024500000007,6379.6216000000004,7635.0322999999999,-1622.0631500000009,-1255.4106999999995
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T11:50:00,2025-03-20T12:00:00,72,当日剩余,6078.6000000000004,7880.5273500000003,6168.3199999999997,7818.4499999999998,-1801.92735,-1650.13
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T12:00:00,2025-03-20T12:10:00,73,当日剩余,5973.1170000000002,7721.5842583333333,5958.8116,8082.9395000000004,-1748.4672583333331,-2124.1279000000004
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T12:10:00,2025-03-20T12:20:00,74,当日剩余,6003.5668999999998,7470.8731750000006,5855.2299000000003,8090.5707000000002,-1467.3062750000008,-2235.3408
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T12:20:00,2025-03-20T12:30:00,75,当日剩余,6043.4399999999996,7220.1620916666661,5883.6599999999999,7709.3625000000002,-1176.7220916666665,-1825.7025000000003
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T12:30:00,2025-03-20T12:40:00,76,当日剩余,6007.2070999999996,6969.4510083333334,6006.2794000000004,7205.2560000000003,-962.2439083333338,-1198.9766
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T12:40:00,2025-03-20T12:50:00,77,当日剩余,6064.0725000000002,6718.7399249999999,6168.3548000000001,7206.9441999999999,-654.6674249999996,-1038.5893999999998
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T12:50:00,2025-03-20T13:00:00,78,当日剩余,6254.8500000000004,6468.0288416666672,6351.3800000000001,7525.8000000000002,-213.1788416666668,-1174.42
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T13:00:00,2025-03-20T13:10:00,79,当日剩余,6422.8540000000003,6304.7198666666673,6510.6216000000004,7339.0749999999998,118.13413333333301,-828.4533999999994
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T13:10:00,2025-03-20T13:20:00,80,当日剩余,6403.1925000000001,6228.8130000000001,6358.8315000000002,6900.6337999999996,174.3795,-541.8022999999994
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T13:20:00,2025-03-20T13:30:00,81,当日剩余,6313.29,6152.9061333333329,6039.3000000000002,6610.0124999999998,160.38386666666702,-570.7124999999996
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T13:30:00,2025-03-20T13:40:00,82,当日剩余,6396.8915999999999,6076.9992666666667,6028.9848000000002,6642.1795000000002,319.8923333333332,-613.1947
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T13:40:00,2025-03-20T13:50:00,83,当日剩余,6299.9772999999996,6001.0923999999995,6177.7812999999996,6806.5376999999999,298.8849,-628.7564000000002
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T13:50:00,2025-03-20T14:00:00,84,当日剩余,6106.75,5925.1855333333333,6280.0200000000004,6799.9499999999998,181.5644666666667,-519.9299999999994
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T14:00:00,2025-03-20T14:10:00,85,当日剩余,6255.1319999999996,5721.6423000000004,6283.4822999999997,6453.6136999999999,533.4896999999992,-170.1314000000002
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T14:10:00,2025-03-20T14:20:00,86,当日剩余,6265.1370999999999,5390.4627,6314.9120000000003,6203.5886,874.6743999999999,111.32340000000022
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T14:20:00,2025-03-20T14:30:00,87,当日剩余,6109.6400000000003,5059.2830999999996,6352.79,6115.6875,1050.3569000000007,237.10249999999996
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T14:30:00,2025-03-20T14:40:00,88,当日剩余,6254.7096000000001,4728.1035000000002,6259.4213,5837.6616000000004,1526.6061,421.7596999999996
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T14:40:00,2025-03-20T14:50:00,89,当日剩余,6398.0052999999998,4396.9238999999998,6190.1145999999999,5431.9634999999998,2001.0814,758.1511
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T14:50:00,2025-03-20T15:00:00,90,当日剩余,6358.9799999999996,4065.7442999999998,6156.6400000000003,5072.7749999999996,2293.2356999999997,1083.8650000000007
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T15:00:00,2025-03-20T15:10:00,91,当日剩余,6262.9225999999999,3771.2575999999999,6039.3658999999998,4855.4544999999998,2491.665,1183.9114
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T15:10:00,2025-03-20T15:20:00,92,当日剩余,6174.0028000000002,3513.4638,6054.6788999999999,4561.8383000000003,2660.539,1492.8405999999995
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T15:20:00,2025-03-20T15:30:00,93,当日剩余,6169.4300000000003,3255.6700000000001,6187.6800000000003,4146.8249999999998,2913.76,2040.8550000000005
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T15:30:00,2025-03-20T15:40:00,94,当日剩余,6264.8243000000002,2997.8762000000002,6195.3720999999996,3778.6785,3266.9481,2416.6935999999996
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T15:40:00,2025-03-20T15:50:00,95,当日剩余,6126.1485000000002,2740.0824000000002,6186.1376,3471.4229,3386.0661,2714.7147
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T15:50:00,2025-03-20T16:00:00,96,当日剩余,5880.1099999999997,2482.2886000000003,6200.1700000000001,3156.2249999999999,3397.8213999999994,3043.945
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T16:00:00,2025-03-20T16:10:00,97,当日剩余,5993.8657000000003,2261.4038583333331,6153.3743000000004,2779.8049999999998,3732.461841666667,3373.5693000000006
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T16:10:00,2025-03-20T16:20:00,98,当日剩余,6119.1518999999998,2077.428175,6101.7592000000004,2507.3559,4041.723725,3594.4033000000004
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T16:20:00,2025-03-20T16:30:00,99,当日剩余,6080.3400000000001,1893.4524916666669,6118.9499999999998,2334.4124999999999,4186.887508333333,3784.5375
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T16:30:00,2025-03-20T16:40:00,100,当日剩余,6051.7025000000003,1709.4768083333333,6209.4948999999997,2077.0816,4342.2256916666665,4132.4133
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T16:40:00,2025-03-20T16:50:00,101,当日剩余,6078.2732999999998,1525.5011250000002,6190.1989999999996,1733.8533,4552.772175,4456.3457
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T16:50:00,2025-03-20T17:00:00,102,当日剩余,6196.4899999999998,1341.5254416666669,6102.1899999999996,1377.7125000000001,4854.964558333333,4724.477499999999
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T17:00:00,2025-03-20T17:10:00,103,当日剩余,6367.7307000000001,1145.4094666666667,6143.2969000000003,1083.9022,5222.321233333333,5059.394700000001
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T17:10:00,2025-03-20T17:20:00,104,当日剩余,6177.7385999999997,937.15320000000008,6075.0133999999998,831.88229999999999,5240.5854,5243.1311
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T17:20:00,2025-03-20T17:30:00,105,当日剩余,5943.2299999999996,728.89693333333332,6025.6800000000003,597.33749999999998,5214.333066666666,5428.342500000001
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T17:30:00,2025-03-20T17:40:00,106,当日剩余,6260.5833000000002,520.64066666666668,6213.4416000000001,374.89710000000002,5739.942633333334,5838.5445
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T17:40:00,2025-03-20T17:50:00,107,当日剩余,5643.5604999999996,312.38440000000003,5394.1467000000002,156.1276,5331.1761,5238.0191
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T17:50:00,2025-03-20T18:00:00,108,当日剩余,4339.6199999999999,104.12813333333339,4094.1199999999999,0,4235.491866666666,4094.12
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T18:00:00,2025-03-20T18:10:00,109,当日剩余,4184.4013000000004,0,4187.9836999999998,0,4184.4013,4187.9837
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T18:10:00,2025-03-20T18:20:00,110,当日剩余,4355.2004999999999,0,4441.4267,5.5773999999999999,4355.2005,4435.8493
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T18:20:00,2025-03-20T18:30:00,111,当日剩余,4309.1499999999996,0,4255.4499999999998,0,4309.15,4255.45
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T18:30:00,2025-03-20T18:40:00,112,当日剩余,4354.2602999999999,0,4286.5369000000001,0,4354.2603,4286.5369
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T18:40:00,2025-03-20T18:50:00,113,当日剩余,4338.3067000000001,0,4470.2464,0.40039999999999998,4338.3067,4469.846
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T18:50:00,2025-03-20T19:00:00,114,当日剩余,4288.9200000000001,0,4579.2399999999998,0,4288.92,4579.24
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T19:00:00,2025-03-20T19:10:00,115,当日剩余,4415.0451000000003,0,4480.3082000000004,0,4415.0451,4480.3082
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T19:10:00,2025-03-20T19:20:00,116,当日剩余,4447.7655000000004,0,4285.5618000000004,0.028799999999999999,4447.7655,4285.533
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T19:20:00,2025-03-20T19:30:00,117,当日剩余,4430.96,0,4196.7799999999997,0,4430.96,4196.78
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T19:30:00,2025-03-20T19:40:00,118,当日剩余,4648.3361999999997,0,4330.8684000000003,0,4648.3362,4330.8684
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T19:40:00,2025-03-20T19:50:00,119,当日剩余,4630.7510000000002,0,4370.9480999999996,0.0020999999999999999,4630.751,4370.946
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T19:50:00,2025-03-20T20:00:00,120,当日剩余,4405.5699999999997,0,4358.21,0,4405.57,4358.21
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T20:00:00,2025-03-20T20:10:00,121,当日剩余,4459.9096,0,4586.0191000000004,0,4459.9096,4586.0191
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T20:10:00,2025-03-20T20:20:00,122,当日剩余,4389.7527,0,4523.6629000000003,0,4389.7527,4523.6629
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T20:20:00,2025-03-20T20:30:00,123,当日剩余,4195.3699999999999,0,4215.3699999999999,0,4195.37,4215.37
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T20:30:00,2025-03-20T20:40:00,124,当日剩余,4327.8810999999996,0,4256.2469000000001,0,4327.8811,4256.2469
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T20:40:00,2025-03-20T20:50:00,125,当日剩余,4512.0343999999996,0,4319.0159000000003,0,4512.0344,4319.0159
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T20:50:00,2025-03-20T21:00:00,126,当日剩余,4484.8699999999999,0,4257.25,0,4484.87,4257.25
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T21:00:00,2025-03-20T21:10:00,127,当日剩余,4273.0645999999997,0,4290.2681000000002,0,4273.0646,4290.2681
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T21:10:00,2025-03-20T21:20:00,128,当日剩余,4239.7897000000003,0,4418.7035999999998,0,4239.7897,4418.7036
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T21:20:00,2025-03-20T21:30:00,129,当日剩余,4406.5799999999999,0,4553.6000000000004,0,4406.58,4553.6
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T21:30:00,2025-03-20T21:40:00,130,当日剩余,4390.6494000000002,0,4526.2528000000002,0,4390.6494,4526.2528
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T21:40:00,2025-03-20T21:50:00,131,当日剩余,3913.3811000000001,0,4001.6251999999999,0,3913.3811,4001.6252
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T21:50:00,2025-03-20T22:00:00,132,当日剩余,3346.6100000000001,0,3318.9400000000001,0,3346.61,3318.94
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T22:00:00,2025-03-20T22:10:00,133,当日剩余,3373.0005000000001,0,3233.4088000000002,0,3373.0005,3233.4088
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T22:10:00,2025-03-20T22:20:00,134,当日剩余,3465.5965999999999,0,3319.971,0,3465.5966,3319.971
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T22:20:00,2025-03-20T22:30:00,135,当日剩余,3381.6300000000001,0,3255.8400000000001,0,3381.63,3255.84
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T22:30:00,2025-03-20T22:40:00,136,当日剩余,3375.1529999999998,0,3144.1325999999999,0,3375.153,3144.1326
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T22:40:00,2025-03-20T22:50:00,137,当日剩余,3326.3207000000002,0,3161.8173999999999,0,3326.3207,3161.8174
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T22:50:00,2025-03-20T23:00:00,138,当日剩余,3298.1599999999999,0,3296.4000000000001,0,3298.16,3296.4
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T23:00:00,2025-03-20T23:10:00,139,当日剩余,3488.4212000000002,0,3356.4081000000001,0,3488.4212,3356.4081
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T23:10:00,2025-03-20T23:20:00,140,当日剩余,3525.4193,0,3261.7676000000001,0,3525.4193,3261.7676
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T23:20:00,2025-03-20T23:30:00,141,当日剩余,3418.4699999999998,0,3267.73,0,3418.47,3267.73
2025-03-20,2025-03-20T00:00:00,0,2025-03-20T23:30:00,2025-03-20T23:40:00,142,当日剩余,3469.7557000000002,0,3604.076,0,3469.7557,3604.076
