date,slot_id,physical_interval_start,physical_interval_end,selected_branch,load_kw,pv_actual_kw,actual_net_kw,q50_kw,q80_kw,q50_error_kw,q80_exceed,price_yuan_per_kwh,grid_plan_kwh,grid_used_kwh,grid_unused_kwh,charge_bus_kwh,discharge_bus_kwh,emergency_kwh,pv_curtailment_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-12-21,78,2025-12-21 12:50:00,2025-12-21 13:00:00,LIGHTGBM,6836.44,5390.4375,1446.0024999999996,970.0478288687328,1389.9929234042866,475.95467113126676,True,0.8279,231.66548723404776,231.66548723404776,-0.0,0.0,9.334929432618765,0.0,0.0,10685.5951125856,10675.22296877158,191.79585688106812,0.0,191.79585688106812
2025-12-21,79,2025-12-21 13:00:00,2025-12-21 13:10:00,LIGHTGBM,6797.3346,5211.4597,1585.8748999999998,1318.8220977107244,1695.2736967919982,267.0528022892754,False,0.8636,282.5456161319997,282.5456161319996,5.684341886080803e-14,18.233132798666247,0.0,0.0,0.0,10675.22296877158,10691.63278829038,244.00639409159493,0.0,244.00639409159493
2025-12-21,80,2025-12-21 13:10:00,2025-12-21 13:20:00,LIGHTGBM,6554.3856,5202.0686,1352.317,1455.2379525989418,1893.1444072932195,-102.92095259894177,False,0.8416,315.5240678822032,315.5240678822032,-0.0,90.13790121553644,0.0,0.0,0.0,10691.63278829038,10772.756899384363,265.54505552966225,0.0,265.54505552966225
2025-12-21,81,2025-12-21 13:20:00,2025-12-21 13:30:00,LIGHTGBM,6350.08,5287.95,1062.13,1484.3713846572423,1941.4020304885496,-422.2413846572422,False,0.8618,323.5670050814249,207.29177846181847,116.27522661960649,30.27011179515183,0.0,0.0,0.0,10772.756899384363,10800.0,278.850044979172,0.0,278.850044979172
2025-12-21,82,2025-12-21 13:30:00,2025-12-21 13:40:00,LIGHTGBM,6333.408,5178.3498,1155.0582000000004,1533.8196688404164,2043.612921156248,-378.761468840416,False,0.8623,340.6021535260414,192.50969999999995,148.09245352604142,0.0,0.0,0.0,0.0,10800.0,10800.0,293.7012369855055,0.0,293.7012369855055
2025-12-21,83,2025-12-21 13:40:00,2025-12-21 13:50:00,LIGHTGBM,6515.4464,4993.7017,1521.7447000000002,1688.254044462686,2055.190375951785,-166.5093444626857,False,0.9026,342.5317293252975,253.62411666666665,88.90761265863085,0.0,0.0,0.0,0.0,10800.0,10800.0,309.1691388890135,0.0,309.1691388890135
2025-12-21,84,2025-12-21 13:50:00,2025-12-21 14:00:00,LIGHTGBM,6658.81,4847.5125,1811.2975000000006,1856.0265540869136,2218.8538393999065,-44.72905408691304,False,0.9754,0.0,0.0,0.0,0.0,301.8829166666668,0.0,-0.0,10800.0,10464.574537037037,0.0,0.0,0.0
2025-12-21,85,2025-12-21 14:00:00,2025-12-21 14:10:00,LIGHTGBM,6474.7834,4705.4039,1769.3795,2165.0385457199413,2497.7569341823582,-395.65904571994133,False,1.0002,0.0,0.0,0.0,0.0,294.8965833333333,0.0,-0.0,10464.574537037037,10136.911666666669,0.0,0.0,0.0
2025-12-21,86,2025-12-21 14:10:00,2025-12-21 14:20:00,LIGHTGBM,6311.1097,4404.8152,1906.2945,2490.747934877431,2851.69867663834,-584.4534348774309,False,0.9978,0.0,0.0,0.0,0.0,317.71575,0.0,-0.0,10136.911666666669,9783.894166666669,0.0,0.0,0.0
2025-12-21,87,2025-12-21 14:20:00,2025-12-21 14:30:00,LIGHTGBM,6293.57,3988.3875,2305.1825,2715.14433583219,3066.3398835611088,-409.96183583219,False,1.0271,0.0,0.0,0.0,0.0,384.19708333333335,0.0,-0.0,9783.894166666669,9357.008518518518,0.0,0.0,0.0
2025-12-21,88,2025-12-21 14:30:00,2025-12-21 14:40:00,LIGHTGBM,6241.0875,3658.7815,2582.3059999999996,2800.1496454174453,3091.306607908652,-217.8436454174457,False,1.0906,0.0,0.0,0.0,0.0,430.3843333333332,0.0,-0.0,9357.008518518518,8878.803703703703,0.0,0.0,0.0
2025-12-21,89,2025-12-21 14:40:00,2025-12-21 14:50:00,LIGHTGBM,6267.633,3321.4365,2946.1965,2974.0601550416736,3248.2471261466617,-27.86365504167361,False,0.9376,0.0,0.0,0.0,0.0,491.03275,0.0,-0.0,8878.803703703703,8333.211759259259,0.0,0.0,0.0
2025-12-21,90,2025-12-21 14:50:00,2025-12-21 15:00:00,LIGHTGBM,6308.83,2957.5875,3351.2425,3209.4405348774308,3547.785255948648,141.80196512256907,False,0.6694,1424.6308759914414,1391.8737499999995,32.757125991441626,833.3333333333334,0.0,0.0,0.0,8333.211759259259,9083.21175925926,953.6479083886708,0.0,953.6479083886708
2025-12-21,91,2025-12-21 15:00:00,2025-12-21 15:10:00,LIGHTGBM,6184.3165,2665.595,3518.7215,3431.4812110364487,3780.9698417083546,87.2402889635514,False,0.66,1463.4949736180592,1419.7869166666665,43.70805695139279,833.3333333333334,0.0,0.0,0.0,9083.21175925926,9833.21175925926,965.9066825879192,0.0,965.9066825879192
2025-12-21,92,2025-12-21 15:10:00,2025-12-21 15:20:00,LIGHTGBM,6249.441,2404.6045,3844.8365,3683.6012550416735,3923.537178500135,161.23524495832635,False,0.7217,1487.2561964166891,1474.1394166666669,13.11677975002226,833.3333333333334,0.0,0.0,0.0,9833.21175925926,10583.21175925926,1073.3527969539246,0.0,1073.3527969539246
2025-12-21,93,2025-12-21 15:20:00,2025-12-21 15:30:00,LIGHTGBM,6412.99,2166.8625,4246.1275,3937.5794889100152,4142.182784837104,308.54801108998436,True,0.7308,1523.697130806184,948.563739711935,575.1333910942491,240.87582304526828,0.0,0.0,0.0,10583.21175925926,10800.0,1113.5178631931594,0.0,1113.5178631931594
2025-12-21,94,2025-12-21 15:30:00,2025-12-21 15:40:00,LIGHTGBM,6229.2355,1977.0681,4252.1674,4279.46243583219,4562.790671278848,-27.29503583218957,False,0.7534,1586.4328213112933,708.6945666666666,877.7382546446267,0.0,0.0,0.0,0.0,10800.0,10800.0,1195.2184875759283,0.0,1195.2184875759283
2025-12-21,95,2025-12-21 15:40:00,2025-12-21 15:50:00,LIGHTGBM,6140.1248,1719.0539,4421.0709,4514.570411036449,4811.235276731167,-93.4995110364489,False,0.7823,801.8725461218611,736.8451499999999,65.02739612186122,0.0,0.0,0.0,0.0,10800.0,10800.0,627.304892831132,0.0,627.304892831132
2025-12-21,96,2025-12-21 15:50:00,2025-12-21 16:00:00,LIGHTGBM,6190.42,1414.8375,4775.5825,4597.763084136618,4772.206707290747,177.81941586338235,True,0.8055,795.3677845484577,795.3677845484577,-0.0,0.0,0.5626321182089669,0.0,0.0,10800.0,10799.37485320199,640.6687504537826,0.0,640.6687504537826
