date,slot_id,physical_interval_start,physical_interval_end,selected_branch,load_kw,pv_actual_kw,actual_net_kw,q50_kw,q80_kw,q50_error_kw,q80_exceed,price_yuan_per_kwh,grid_plan_kwh,grid_used_kwh,grid_unused_kwh,charge_bus_kwh,discharge_bus_kwh,emergency_kwh,pv_curtailment_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-04-05,141,2025-04-05 23:20:00,2025-04-05 23:30:00,LIGHTGBM,2588.26,0.0,2588.26,2411.936931310765,2494.796103818501,176.32306868923524,True,0.422,1249.13268396975,1249.13268396975,-0.0,817.7560173030834,0.0,0.0,0.0,7283.78639725709,8019.766812829866,527.1339926352346,0.0,527.1339926352346
2025-04-05,142,2025-04-05 23:30:00,2025-04-05 23:40:00,LIGHTGBM,2412.9682,0.0,2412.9682,2387.3786660613014,2525.0918090793757,25.589533938698423,False,0.424,1254.181968179896,1235.4947,18.68726817989591,833.3333333333334,0.0,0.0,0.0,8019.766812829866,8769.766812829865,531.7731545082759,0.0,531.7731545082759
2025-04-05,143,2025-04-05 23:40:00,2025-04-05 23:50:00,LIGHTGBM,2701.8787,0.0,2701.8787,2560.625163189096,2711.439630783585,141.25353681090428,False,0.4271,451.9066051305974,451.9066051305974,-0.0,1.5934884639307256,0.0,0.0,0.0,8769.766812829865,8771.200952447402,193.00931105127816,0.0,193.00931105127816
2025-04-05,144,2025-04-05 23:50:00,2025-04-06 00:00:00,LIGHTGBM,3305.13,0.0,3305.13,3356.072257800038,3474.304896033371,-50.94225780003808,False,0.4276,579.0508160055618,579.0508160055618,-0.0,28.195816005561824,0.0,0.0,0.0,8771.200952447402,8796.577186852408,247.60212892397823,0.0,247.60212892397823
2025-04-06,1,2025-04-06 00:00:00,2025-04-06 00:10:00,LIGHTGBM,3398.2558,0.0,3398.2558,3493.624023999591,3635.2519936464137,-95.36822399959101,False,0.4248,1165.2340135495044,1165.2340135495044,-0.0,598.8580468828378,0.0,0.0,0.0,8796.577186852408,9335.54942904696,494.9914089558295,0.0,494.9914089558295
2025-04-06,2,2025-04-06 00:10:00,2025-04-06 00:20:00,LIGHTGBM,3227.2196,0.0,3227.2196,3456.473992978792,3581.026032904875,-229.2543929787921,False,0.4245,1430.171005484146,1371.2032666666669,58.96773881747936,833.3333333333334,0.0,0.0,0.0,9335.54942904696,10085.54942904696,607.10759182802,0.0,607.10759182802
2025-04-06,3,2025-04-06 00:20:00,2025-04-06 00:30:00,LIGHTGBM,3147.48,0.0,3147.48,3447.256833503843,3532.3606583899173,-299.77683350384314,False,0.4269,588.7267763983195,588.7267763983195,-0.0,64.1467763983195,0.0,0.0,0.0,10085.54942904696,10143.28152780545,251.3274608444426,0.0,251.3274608444426
2025-04-06,4,2025-04-06 00:30:00,2025-04-06 00:40:00,LIGHTGBM,3267.9976,0.0,3267.9976,3450.4508619155795,3542.1586497542253,-182.45326191557933,False,0.4272,590.3597749590375,590.3597749590375,-0.0,45.69350829237078,0.0,0.0,0.0,10143.28152780545,10184.405685268584,252.20169586250083,0.0,252.20169586250083
2025-04-06,5,2025-04-06 00:40:00,2025-04-06 00:50:00,LIGHTGBM,3393.6977,0.0,3393.6977,3442.3992983060966,3544.9645325207257,-48.70159830609646,False,0.4271,590.8274220867876,590.8274220867876,-0.0,25.21113875345418,0.0,0.0,0.0,10184.405685268584,10207.095710146692,252.34239197326696,0.0,252.34239197326696
2025-04-06,6,2025-04-06 00:50:00,2025-04-06 01:00:00,LIGHTGBM,3437.49,0.0,3437.49,3432.3095100297924,3521.3689895090074,5.180489970207418,False,0.4285,586.8948315848346,586.8948315848346,-0.0,13.979831584834642,0.0,0.0,0.0,10207.095710146692,10219.677558573045,251.4844353341016,0.0,251.4844353341016
